word,difficulty,genre_ids,genre_names,hint_count,hints
Bademantel,2,10,Haushalt & Wohnen,4,"Frottee~A_TARGET_VIBE~2,Dampf~A_TARGET_VIBE~2,Bad~A_TARGET_VIBE~2,Haken~A_TARGET_VIBE~2"
Batterie,2,6,Technik & Digitales,4,"Fernbedienung~A_TARGET_VIBE~2,Leer~A_TARGET_VIBE~2,Kontakt~A_TARGET_VIBE~2,Schublade~A_TARGET_VIBE~2"
Behälter,1,10,Haushalt & Wohnen,4,"Deckel~A_TARGET_VIBE~2,Vorrat~A_TARGET_VIBE~2,Etikett~A_TARGET_VIBE~2,Stapel~A_TARGET_VIBE~2"
Besen,1,10,Haushalt & Wohnen,4,"Krümel~A_TARGET_VIBE~2,Boden~A_TARGET_VIBE~2,Flur~A_TARGET_VIBE~2,Ecke~A_TARGET_VIBE~2"
Bett,1,10,Haushalt & Wohnen,4,"Kissen~A_TARGET_VIBE~2,Laken~A_TARGET_VIBE~2,Schlaf~A_TARGET_VIBE~2,Decke~A_TARGET_VIBE~2"
Bettwäsche,2,10,Haushalt & Wohnen,4,"Laken~A_TARGET_VIBE~2,Waschen~A_TARGET_VIBE~2,Schlaf~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2"
Bild,2,4,Kultur & Kunst,4,"Rahmen~A_TARGET_VIBE~2,Wand~A_TARGET_VIBE~2,Nagel~A_TARGET_VIBE~2,Deko~A_TARGET_VIBE~2"
Bleistift,1,0,Alltag & Gegenstände,4,"Mine~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2,Radiergummi~A_TARGET_VIBE~2,Schule~A_TARGET_VIBE~2"
Blumentopf,2,2|10,Natur & Tiere|Haushalt & Wohnen,4,"Umtopfen~A_TARGET_VIBE~2,Erde~A_TARGET_VIBE~2,Untersetzer~A_TARGET_VIBE~2,Gießen~A_TARGET_VIBE~2"
Bluse,2,0,Alltag & Gegenstände,4,"Stoff~A_TARGET_VIBE~2,Knopf~A_TARGET_VIBE~2,Bügeln~A_TARGET_VIBE~2,Kleiderschrank~A_TARGET_VIBE~2"
Bohrmaschine,4,6,Technik & Digitales,6,"Dübel~A_TARGET_VIBE~3,Späne~A_TARGET_VIBE~3,Werkbank~A_TARGET_VIBE~3,Beton~A_TARGET_VIBE~3,Bohrloch~A_TARGET_VIBE~3,Kraft~A_TARGET_VIBE~4"
Bodenbürste,3,10,Haushalt & Wohnen,5,"Borsten~A_TARGET_VIBE~2,Fugen~A_TARGET_VIBE~2,Schmutz~A_TARGET_VIBE~3,Fliesen~A_TARGET_VIBE~3,Ecke~A_TARGET_VIBE~3"
Bratenthermometer,5,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Skala~A_TARGET_VIBE~3,Kerntemperatur~A_TARGET_VIBE~3,Ofen~A_TARGET_VIBE~3,Grill~A_TARGET_VIBE~3,Spieß~A_TARGET_VIBE~3,Timer~A_TARGET_VIBE~4"
Briefkasten,2,9,Gesellschaft & Beruf,4,"Einwurf~A_TARGET_VIBE~2,Klingel~A_TARGET_VIBE~2,Post~A_TARGET_VIBE~2,Zusteller~A_TARGET_VIBE~2"
Briefpapier,3,0,Alltag & Gegenstände,5,"Bogen~A_TARGET_VIBE~2,Tinte~A_TARGET_VIBE~2,Falten~A_TARGET_VIBE~3,Umschlag~A_TARGET_VIBE~3,Stempel~A_TARGET_VIBE~3"
Brille,2,0,Alltag & Gegenstände,4,"Gläser~A_TARGET_VIBE~2,Bügel~A_TARGET_VIBE~2,Putztuch~A_TARGET_VIBE~2,Nase~A_TARGET_VIBE~2"
Brotdose,2,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Lunchbox~A_TARGET_VIBE~2,Deckel~A_TARGET_VIBE~2,Schule~A_TARGET_VIBE~2,Belag~A_TARGET_VIBE~2"
Brotkorb,3,1|10,Essen & Trinken|Haushalt & Wohnen,5,"Frühstück~A_TARGET_VIBE~2,Tisch~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~3,Stoff~A_TARGET_VIBE~3,Bäcker~A_TARGET_VIBE~3"
Buch,1,0,Alltag & Gegenstände,4,"Seite~A_TARGET_VIBE~2,Lesezeichen~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2,Kapitel~A_TARGET_VIBE~2"
Büroklammer,2,0,Alltag & Gegenstände,4,"Stapel~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2,Schreibtisch~A_TARGET_VIBE~2,Klammer~A_TARGET_VIBE~2"
Bürostuhl,3,10,Haushalt & Wohnen,5,"Lehne~A_TARGET_VIBE~2,Rollen~A_TARGET_VIBE~2,Schreibtisch~A_TARGET_VIBE~3,Höhe~A_TARGET_VIBE~3,Rücken~A_TARGET_VIBE~3"
Creme,2,10,Haushalt & Wohnen,4,"Tube~A_TARGET_VIBE~2,Haut~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Bad~A_TARGET_VIBE~2"
Desinfektionsmittel,3,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,5,"Keim~A_TARGET_VIBE~2,Alkohol~A_TARGET_VIBE~2,Sprühkopf~A_TARGET_VIBE~3,Hände~A_TARGET_VIBE~3,Trocknen~A_TARGET_VIBE~3"
Dosenöffner,4,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Hebel~A_TARGET_VIBE~3,Metall~A_TARGET_VIBE~3,Kante~A_TARGET_VIBE~3,Klick~A_TARGET_VIBE~3,Deckel~A_TARGET_VIBE~3,Schublade~A_TARGET_VIBE~4"
Drucker,3,6,Technik & Digitales,5,"Papier~A_TARGET_VIBE~2,Tinte~A_TARGET_VIBE~2,Patrone~A_TARGET_VIBE~3,Kabel~A_TARGET_VIBE~3,Stau~A_TARGET_VIBE~3"
Dunstabzugshaube,4,6|10,Technik & Digitales|Haushalt & Wohnen,6,"Filter~A_TARGET_VIBE~3,Fett~A_TARGET_VIBE~3,Lüfter~A_TARGET_VIBE~3,Dampf~A_TARGET_VIBE~3,Geruch~A_TARGET_VIBE~3,Licht~A_TARGET_VIBE~4"
Dübel,3,10,Haushalt & Wohnen,5,"Bohrloch~A_TARGET_VIBE~2,Schraube~A_TARGET_VIBE~2,Wand~A_TARGET_VIBE~3,Montage~A_TARGET_VIBE~3,Bohren~A_TARGET_VIBE~3"
Dünger,4,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Beet~A_TARGET_VIBE~3,Garten~A_TARGET_VIBE~3,Wachstum~A_TARGET_VIBE~3,Erde~A_TARGET_VIBE~3,Kompost~A_TARGET_VIBE~3,Wurzel~A_TARGET_VIBE~4"
Dusche,1,10,Haushalt & Wohnen,4,"Dampf~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Wasser~A_TARGET_VIBE~2,Fliese~A_TARGET_VIBE~2"
Duschvorhang,3,10,Haushalt & Wohnen,5,"Stange~A_TARGET_VIBE~2,Dampf~A_TARGET_VIBE~2,Spritzer~A_TARGET_VIBE~3,Fliese~A_TARGET_VIBE~3,Ringe~A_TARGET_VIBE~3"
Eierbecher,2,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Frühstück~A_TARGET_VIBE~2,Schale~A_TARGET_VIBE~2,Löffel~A_TARGET_VIBE~2,Sonntag~A_TARGET_VIBE~2"
Eierlöffel,3,1|10,Essen & Trinken|Haushalt & Wohnen,5,"Frühstück~A_TARGET_VIBE~2,Schale~A_TARGET_VIBE~2,Kochen~A_TARGET_VIBE~3,Salz~A_TARGET_VIBE~3,Sonntag~A_TARGET_VIBE~3"
Eieruhr,2,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Timer~A_TARGET_VIBE~2,Kochen~A_TARGET_VIBE~2,Frühstück~A_TARGET_VIBE~2,Zeiger~A_TARGET_VIBE~2"
Eimer,1,10,Haushalt & Wohnen,4,"Henkel~A_TARGET_VIBE~2,Tragen~A_TARGET_VIBE~2,Nass~A_TARGET_VIBE~2,Boden~A_TARGET_VIBE~2"
Einkaufsbeutel,2,0,Alltag & Gegenstände,4,"Kasse~A_TARGET_VIBE~2,Supermarkt~A_TARGET_VIBE~2,Tüte~A_TARGET_VIBE~2,Tragen~A_TARGET_VIBE~2"
Einkaufswagen,2,0,Alltag & Gegenstände,4,"Pfand~A_TARGET_VIBE~2,Supermarkt~A_TARGET_VIBE~2,Rollen~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2"
Erde,2,2|10,Natur & Tiere|Haushalt & Wohnen,4,"Garten~A_TARGET_VIBE~2,Topf~A_TARGET_VIBE~2,Beet~A_TARGET_VIBE~2,Wurm~A_TARGET_VIBE~2"
Essig,2,1,Essen & Trinken,4,"Dressing~A_TARGET_VIBE~2,Einlegen~A_TARGET_VIBE~2,Salat~A_TARGET_VIBE~2,Flasche~A_TARGET_VIBE~2"
Fahrrad,2,3|5,Orte & Reisen|Sport & Freizeit,4,"Sattel~A_TARGET_VIBE~2,Pedal~A_TARGET_VIBE~2,Kette~A_TARGET_VIBE~2,Lenker~A_TARGET_VIBE~2"
Fahrradständer,3,3|5,Orte & Reisen|Sport & Freizeit,5,"Ständer~A_TARGET_VIBE~2,Reifen~A_TARGET_VIBE~2,Schloss~A_TARGET_VIBE~3,Sattel~A_TARGET_VIBE~3,Parken~A_TARGET_VIBE~3"
Fahrschein,3,3,Orte & Reisen,5,"Tarif~A_TARGET_VIBE~2,Entwertung~A_TARGET_VIBE~2,Kontrolle~A_TARGET_VIBE~3,Haltestelle~A_TARGET_VIBE~3,Zone~A_TARGET_VIBE~3"
Farbkasten,2,4|5,Kultur & Kunst|Sport & Freizeit,4,"Palette~A_TARGET_VIBE~2,Bunt~A_TARGET_VIBE~2,Malen~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2"
Farbpatrone,4,6,Technik & Digitales,6,"Drucker~A_TARGET_VIBE~3,Tinte~A_TARGET_VIBE~3,Düse~A_TARGET_VIBE~3,Fleck~A_TARGET_VIBE~3,Nachfüllen~A_TARGET_VIBE~3,Status~A_TARGET_VIBE~4"
Federmäppchen,2,0,Alltag & Gegenstände,4,"Schule~A_TARGET_VIBE~2,Stift~A_TARGET_VIBE~2,Reißverschluss~A_TARGET_VIBE~2,Radiergummi~A_TARGET_VIBE~2"
Fernbedienung,2,6,Technik & Digitales,4,"Knopf~A_TARGET_VIBE~2,Sender~A_TARGET_VIBE~2,Sofa~A_TARGET_VIBE~2,Batterie~A_TARGET_VIBE~2"
Fernseher,2,6,Technik & Digitales,4,"Bild~A_TARGET_VIBE~2,Ton~A_TARGET_VIBE~2,Sender~A_TARGET_VIBE~2,Sofa~A_TARGET_VIBE~2"
Feuerzeug,2,0,Alltag & Gegenstände,4,"Flamme~A_TARGET_VIBE~2,Gas~A_TARGET_VIBE~2,Funke~A_TARGET_VIBE~2,Wind~A_TARGET_VIBE~2"
Filzstift,2,0,Alltag & Gegenstände,4,"Kappe~A_TARGET_VIBE~2,Bunt~A_TARGET_VIBE~2,Schule~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2"
Flasche,1,10,Haushalt & Wohnen,4,"Deckel~A_TARGET_VIBE~2,Etikett~A_TARGET_VIBE~2,Trinken~A_TARGET_VIBE~2,Transport~A_TARGET_VIBE~2"
Flaschenbürste,3,10,Haushalt & Wohnen,5,"Borsten~A_TARGET_VIBE~2,Glas~A_TARGET_VIBE~2,Eng~A_TARGET_VIBE~3,Nass~A_TARGET_VIBE~3,Spüle~A_TARGET_VIBE~3"
Flaschenöffner,3,1|10,Essen & Trinken|Haushalt & Wohnen,5,"Kapsel~A_TARGET_VIBE~2,Hebel~A_TARGET_VIBE~2,Klick~A_TARGET_VIBE~3,Metall~A_TARGET_VIBE~3,Griff~A_TARGET_VIBE~3"
Fliegengitter,3,10,Haushalt & Wohnen,5,"Mücke~A_TARGET_VIBE~2,Sommer~A_TARGET_VIBE~2,Rahmen~A_TARGET_VIBE~3,Fenster~A_TARGET_VIBE~3,Netz~A_TARGET_VIBE~3"
Föhn,2,6|10,Technik & Digitales|Haushalt & Wohnen,4,"Wärme~A_TARGET_VIBE~2,Lüfter~A_TARGET_VIBE~2,Bad~A_TARGET_VIBE~2,Kabel~A_TARGET_VIBE~2"
Fusselrolle,3,10,Haushalt & Wohnen,5,"Klebrig~A_TARGET_VIBE~2,Haare~A_TARGET_VIBE~2,Pullover~A_TARGET_VIBE~3,Streifen~A_TARGET_VIBE~3,Staub~A_TARGET_VIBE~3"
Füller,2,0,Alltag & Gegenstände,4,"Tinte~A_TARGET_VIBE~2,Schule~A_TARGET_VIBE~2,Patrone~A_TARGET_VIBE~2,Schreiben~A_TARGET_VIBE~2"
Führerschein,3,9,Gesellschaft & Beruf,5,"Kontrolle~A_TARGET_VIBE~2,Foto~A_TARGET_VIBE~2,Amt~A_TARGET_VIBE~3,Gültig~A_TARGET_VIBE~3,Portemonnaie~A_TARGET_VIBE~3"
Gabel,1,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Tisch~A_TARGET_VIBE~2,Spülmaschine~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Stapel~A_TARGET_VIBE~2"
Garderobe,3,10,Haushalt & Wohnen,5,"Haken~A_TARGET_VIBE~2,Flur~A_TARGET_VIBE~2,Jacke~A_TARGET_VIBE~3,Schal~A_TARGET_VIBE~3,Ordnung~A_TARGET_VIBE~3"
Gartenschlauch,3,2|5,Natur & Tiere|Sport & Freizeit,5,"Garten~A_TARGET_VIBE~2,Düse~A_TARGET_VIBE~2,Wasser~A_TARGET_VIBE~3,Sommer~A_TARGET_VIBE~3,Beet~A_TARGET_VIBE~3"
Gehstock,3,7,Wissenschaft & Medizin,5,"Stütze~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Gang~A_TARGET_VIBE~3,Sicherheit~A_TARGET_VIBE~3,Gehweg~A_TARGET_VIBE~3"
Geldbörse,2,9,Gesellschaft & Beruf,4,"Portemonnaie~A_TARGET_VIBE~2,Münze~A_TARGET_VIBE~2,Karte~A_TARGET_VIBE~2,Tasche~A_TARGET_VIBE~2"
Geldschein,2,9,Gesellschaft & Beruf,4,"Bank~A_TARGET_VIBE~2,Wert~A_TARGET_VIBE~2,Falten~A_TARGET_VIBE~2,Zahlen~A_TARGET_VIBE~2"
Geländer,4,10,Haushalt & Wohnen,6,"Treppe~A_TARGET_VIBE~3,Sicherheit~A_TARGET_VIBE~3,Metall~A_TARGET_VIBE~3,Griff~A_TARGET_VIBE~3,Befestigen~A_TARGET_VIBE~3,Kante~A_TARGET_VIBE~4"
Geschenkband,3,13,Feste & Jahreszeiten,5,"Schleife~A_TARGET_VIBE~2,Paket~A_TARGET_VIBE~2,Glanz~A_TARGET_VIBE~3,Deko~A_TARGET_VIBE~3,Überraschung~A_TARGET_VIBE~3"
Geschirrtuch,2,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Flecken~A_TARGET_VIBE~2,Waschen~A_TARGET_VIBE~2,Spüle~A_TARGET_VIBE~2,Falten~A_TARGET_VIBE~2"
Gießkanne,2,2|10,Natur & Tiere|Haushalt & Wohnen,4,"Garten~A_TARGET_VIBE~2,Beet~A_TARGET_VIBE~2,Gießen~A_TARGET_VIBE~2,Erde~A_TARGET_VIBE~2"
Glas,1,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Glasrand~A_TARGET_VIBE~2,Spülmaschine~A_TARGET_VIBE~2,Kondenswasser~A_TARGET_VIBE~2,Stapel~A_TARGET_VIBE~2"
Glühbirne,2,6,Technik & Digitales,4,"Fassung~A_TARGET_VIBE~2,Licht~A_TARGET_VIBE~2,Schalter~A_TARGET_VIBE~2,Stecker~A_TARGET_VIBE~2"
Gummiband,2,0,Alltag & Gegenstände,4,"Spannung~A_TARGET_VIBE~2,Zusammenhalten~A_TARGET_VIBE~2,Schublade~A_TARGET_VIBE~2,Zettel~A_TARGET_VIBE~2"
Gummiwischer,3,10,Haushalt & Wohnen,5,"Streifen~A_TARGET_VIBE~2,Gummi~A_TARGET_VIBE~2,Nass~A_TARGET_VIBE~3,Fenster~A_TARGET_VIBE~3,Putzen~A_TARGET_VIBE~3"
Haarbürste,2,10,Haushalt & Wohnen,4,"Haare~A_TARGET_VIBE~2,Bad~A_TARGET_VIBE~2,Spiegel~A_TARGET_VIBE~2,Borsten~A_TARGET_VIBE~2"
Haargummi,2,0,Alltag & Gegenstände,4,"Zopf~A_TARGET_VIBE~2,Handgelenk~A_TARGET_VIBE~2,Elastisch~A_TARGET_VIBE~2,Tasche~A_TARGET_VIBE~2"
Haarklammer,2,0,Alltag & Gegenstände,4,"Haare~A_TARGET_VIBE~2,Klick~A_TARGET_VIBE~2,Spange~A_TARGET_VIBE~2,Tasche~A_TARGET_VIBE~2"
Haken,2,10,Haushalt & Wohnen,4,"Aufhängen~A_TARGET_VIBE~2,Wand~A_TARGET_VIBE~2,Schraube~A_TARGET_VIBE~2,Flur~A_TARGET_VIBE~2"
Hammer,2,10,Haushalt & Wohnen,4,"Nagel~A_TARGET_VIBE~2,Holz~A_TARGET_VIBE~2,Kraft~A_TARGET_VIBE~2,Werkbank~A_TARGET_VIBE~2"
Handcreme,2,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,4,"Haut~A_TARGET_VIBE~2,Tube~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Pflege~A_TARGET_VIBE~2"
Handfeger,2,10,Haushalt & Wohnen,4,"Krümel~A_TARGET_VIBE~2,Kehrblech~A_TARGET_VIBE~2,Boden~A_TARGET_VIBE~2,Ecke~A_TARGET_VIBE~2"
Handschuh,2,0,Alltag & Gegenstände,4,"Winter~A_TARGET_VIBE~2,Wolle~A_TARGET_VIBE~2,Anziehen~A_TARGET_VIBE~2,Finger~A_TARGET_VIBE~2"
Handschuhfach,3,3,Orte & Reisen,5,"Auto~A_TARGET_VIBE~2,Papiere~A_TARGET_VIBE~2,Sonnenbrille~A_TARGET_VIBE~3,Suchen~A_TARGET_VIBE~3,Klappe~A_TARGET_VIBE~3"
Handtuch,1,10,Haushalt & Wohnen,4,"Frottee~A_TARGET_VIBE~2,Haken~A_TARGET_VIBE~2,Nass~A_TARGET_VIBE~2,Trocknen~A_TARGET_VIBE~2"
Harke,3,2|10,Natur & Tiere|Haushalt & Wohnen,5,"Beet~A_TARGET_VIBE~2,Garten~A_TARGET_VIBE~2,Erde~A_TARGET_VIBE~3,Stiel~A_TARGET_VIBE~3,Laub~A_TARGET_VIBE~3"
Herd,2,1|10,Essen & Trinken|Haushalt & Wohnen,4,"Hitze~A_TARGET_VIBE~2,Regler~A_TARGET_VIBE~2,Topf~A_TARGET_VIBE~2,Spritzer~A_TARGET_VIBE~2"
Helm,3,0,Alltag & Gegenstände,5,"Sicherheit~A_TARGET_VIBE~2,Fahrrad~A_TARGET_VIBE~2,Kinnriemen~A_TARGET_VIBE~3,Sturz~A_TARGET_VIBE~3,Kopf~A_TARGET_VIBE~3"
Hemd,2,0,Alltag & Gegenstände,4,"Knopf~A_TARGET_VIBE~2,Kragen~A_TARGET_VIBE~2,Bügeln~A_TARGET_VIBE~2,Kleiderschrank~A_TARGET_VIBE~2"
Heizlüfter,4,6|10,Technik & Digitales|Haushalt & Wohnen,6,"Wärme~A_TARGET_VIBE~3,Regler~A_TARGET_VIBE~3,Luft~A_TARGET_VIBE~3,Stecker~A_TARGET_VIBE~3,Winter~A_TARGET_VIBE~3,Staub~A_TARGET_VIBE~4"
Heizung,3,6|10,Technik & Digitales|Haushalt & Wohnen,5,"Wärme~A_TARGET_VIBE~2,Thermostat~A_TARGET_VIBE~2,Winter~A_TARGET_VIBE~3,Regler~A_TARGET_VIBE~3,Knacken~A_TARGET_VIBE~3"
Honig,2,1|2,Essen & Trinken|Natur & Tiere,4,"Biene~A_TARGET_VIBE~2,Wabe~A_TARGET_VIBE~2,Kleben~A_TARGET_VIBE~2,Glas~A_TARGET_VIBE~2"
Hose,2,0,Alltag & Gegenstände,4,"Stoff~A_TARGET_VIBE~2,Gürtel~A_TARGET_VIBE~2,Naht~A_TARGET_VIBE~2,Bügeln~A_TARGET_VIBE~2"
Hülle,2,0,Alltag & Gegenstände,4,"Dokument~A_TARGET_VIBE~2,Plastik~A_TARGET_VIBE~2,Einlegen~A_TARGET_VIBE~2,Schutz~A_TARGET_VIBE~2"
Jalousie,3,10,Haushalt & Wohnen,5,"Lamellen~A_TARGET_VIBE~2,Sonne~A_TARGET_VIBE~2,Zugband~A_TARGET_VIBE~3,Fenster~A_TARGET_VIBE~3,Sichtschutz~A_TARGET_VIBE~3"
Jacke,2,0,Alltag & Gegenstände,4,"Reißverschluss~A_TARGET_VIBE~2,Winter~A_TARGET_VIBE~2,Tasche~A_TARGET_VIBE~2,Anziehen~A_TARGET_VIBE~2"
Kalender,2,0,Alltag & Gegenstände,4,"Termin~A_TARGET_VIBE~2,Datum~A_TARGET_VIBE~2,Seite~A_TARGET_VIBE~2,Notiz~A_TARGET_VIBE~2"
Kakaopulver,3,1,Essen & Trinken,5,"Milch~A_TARGET_VIBE~2,Rühren~A_TARGET_VIBE~2,Staubig~A_TARGET_VIBE~3,Dose~A_TARGET_VIBE~3,Tasse~A_TARGET_VIBE~3"
Kamm,1,10,Haushalt & Wohnen,4,"Haare~A_TARGET_VIBE~2,Bad~A_TARGET_VIBE~2,Zinken~A_TARGET_VIBE~2,Spiegel~A_TARGET_VIBE~2"
Karteikarte,3,0,Alltag & Gegenstände,5,"Stapel~A_TARGET_VIBE~2,Beschriftung~A_TARGET_VIBE~2,Archiv~A_TARGET_VIBE~3,Alphabet~A_TARGET_VIBE~3,Schreibtisch~A_TARGET_VIBE~3"
Karton,2,0,Alltag & Gegenstände,4,"Paket~A_TARGET_VIBE~2,Falten~A_TARGET_VIBE~2,Klebeband~A_TARGET_VIBE~2,Versand~A_TARGET_VIBE~2"
Kartoffel,2,1|2,Essen & Trinken|Natur & Tiere,4,"Schälen~A_TARGET_VIBE~2,Stärke~A_TARGET_VIBE~2,Keller~A_TARGET_VIBE~2,Püree~A_TARGET_VIBE~2"
Kasse,2,9,Gesellschaft & Beruf,4,"Zahlen~A_TARGET_VIBE~2,Bon~A_TARGET_VIBE~2,Scanner~A_TARGET_VIBE~2,Schlange~A_TARGET_VIBE~2"
Kassenbon,2,9,Gesellschaft & Beruf,4,"Datum~A_TARGET_VIBE~2,Summe~A_TARGET_VIBE~2,Umtausch~A_TARGET_VIBE~2,Rolle~A_TARGET_VIBE~2"
Keksdose,3,1|10,Essen & Trinken|Haushalt & Wohnen,5,"Deckel~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Vorrat~A_TARGET_VIBE~3,Blech~A_TARGET_VIBE~3,Kaffeezeit~A_TARGET_VIBE~3"
