word,difficulty,genre_ids,genre_names,hint_count,hints
Applaus,2,4,Kultur & Kunst,5,"Publikum~A_TARGET_VIBE~2,Vorhang~A_TARGET_VIBE~2,Zugabe~A_TARGET_VIBE~2,Jubel~A_TARGET_VIBE~2,Premiere~A_TARGET_VIBE~2"
Arie,4,4,Kultur & Kunst,6,"Oper~A_TARGET_VIBE~3,Sopran~A_TARGET_VIBE~3,Orchestergraben~A_TARGET_VIBE~3,Partitur~A_TARGET_VIBE~3,Auftritt~A_TARGET_VIBE~3,Applaus~A_TARGET_VIBE~3"
Arpeggio,4,4,Kultur & Kunst,6,"Zupfen~A_TARGET_VIBE~3,Akkord~A_TARGET_VIBE~3,Lauf~A_TARGET_VIBE~3,Übung~A_TARGET_VIBE~3,Finger~A_TARGET_VIBE~3,Noten~A_TARGET_VIBE~3"
Arrangieren,3,4,Kultur & Kunst,5,"Probe~A_TARGET_VIBE~2,Satz~A_TARGET_VIBE~2,Pult~A_TARGET_VIBE~2,Tempo~A_TARGET_VIBE~2,Orchester~A_TARGET_VIBE~2"
Artistik,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Manege~A_TARGET_VIBE~3,Salto~A_TARGET_VIBE~3,Jonglage~A_TARGET_VIBE~3,Balance~A_TARGET_VIBE~3,Trapez~A_TARGET_VIBE~2"
Assoziation,3,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Mehrdeutig~A_TARGET_VIBE~2,Deutung~A_TARGET_VIBE~2,Symbolik~A_TARGET_VIBE~2,Interpretation~A_TARGET_VIBE~2,Kontrast~A_TARGET_VIBE~2"
Atelier,2,3|4,Orte & Reisen|Kultur & Kunst,5,"Staffelei~A_TARGET_VIBE~2,Nordlicht~A_TARGET_VIBE~2,Farbklecks~A_TARGET_VIBE~2,Leinwand~A_TARGET_VIBE~2,Werkbank~A_TARGET_VIBE~2"
Atmosphäre,2,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Spannung~A_TARGET_VIBE~2,Stimmung~A_TARGET_VIBE~2,Kontrast~A_TARGET_VIBE~2,Ausdruck~A_TARGET_VIBE~2,Symbolik~A_TARGET_VIBE~2"
Aufnahme,2,4|6,Kultur & Kunst|Technik & Digitales,5,"Mikrofon~A_TARGET_VIBE~2,Abmischung~A_TARGET_VIBE~2,Studio~A_TARGET_VIBE~2,Spur~A_TARGET_VIBE~2,Take~A_TARGET_VIBE~2"
Aufnahmeraum,3,4|6,Kultur & Kunst|Technik & Digitales,5,"Akustik~A_TARGET_VIBE~3,Mikrofon~A_TARGET_VIBE~3,Kabine~A_TARGET_VIBE~3,Abmischung~A_TARGET_VIBE~3,Dämmung~A_TARGET_VIBE~2"
Auktion,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Bieter~A_TARGET_VIBE~3,Hammerpreis~A_TARGET_VIBE~3,Losnummer~A_TARGET_VIBE~3,Auktionshaus~A_TARGET_VIBE~3,Provenienz~A_TARGET_VIBE~2"
Aquarell,4,4,Kultur & Kunst,6,"Wasser~A_TARGET_VIBE~3,Papier~A_TARGET_VIBE~3,Pinsel~A_TARGET_VIBE~3,Lasur~A_TARGET_VIBE~3,Nass~A_TARGET_VIBE~3,transparent~A_TARGET_VIBE~3"
Archiv,3,3|4,Orte & Reisen|Kultur & Kunst,5,"Akten~A_TARGET_VIBE~3,Signatur~A_TARGET_VIBE~3,Magazin~A_TARGET_VIBE~3,Bestand~A_TARGET_VIBE~3,Lesesaal~A_TARGET_VIBE~2"
Architektur,3,4,Kultur & Kunst,5,"Grundriss~A_TARGET_VIBE~2,Fassade~A_TARGET_VIBE~2,Entwurf~A_TARGET_VIBE~2,Proportion~A_TARGET_VIBE~2,Statik~A_TARGET_VIBE~2"
Ästhetik,2,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Stil~A_TARGET_VIBE~2,Kontrast~A_TARGET_VIBE~2,Ausdruck~A_TARGET_VIBE~2,Form~A_TARGET_VIBE~2,Komposition~A_TARGET_VIBE~2"
Autor,2,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Manuskript~A_TARGET_VIBE~2,Verlag~A_TARGET_VIBE~2,Lesung~A_TARGET_VIBE~2,Kapitel~A_TARGET_VIBE~2,Lektorat~A_TARGET_VIBE~2"
Avantgarde,3,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Bruch~A_TARGET_VIBE~2,Konzept~A_TARGET_VIBE~2,Provokation~A_TARGET_VIBE~2,Experiment~A_TARGET_VIBE~2,Stil~A_TARGET_VIBE~2"
Ballade,3,4,Kultur & Kunst,5,"Strophe~A_TARGET_VIBE~2,Reim~A_TARGET_VIBE~2,Erzählung~A_TARGET_VIBE~2,Lesung~A_TARGET_VIBE~2,Figur~A_TARGET_VIBE~2"
Ballett,3,4,Kultur & Kunst,5,"Choreografie~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~2,Spitzenschuh~A_TARGET_VIBE~2,Ensemble~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2"
Bandoneon,4,4,Kultur & Kunst,6,"Balg~A_TARGET_VIBE~3,Tasten~A_TARGET_VIBE~3,Tango~A_TARGET_VIBE~3,Riemen~A_TARGET_VIBE~3,Auftritt~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3"
Barock,3,4,Kultur & Kunst,5,"Ornament~A_TARGET_VIBE~3,Cembalo~A_TARGET_VIBE~3,Prunk~A_TARGET_VIBE~3,Fuge~A_TARGET_VIBE~2,Kantate~A_TARGET_VIBE~2"
Bass,2,4,Kultur & Kunst,5,"Tiefton~A_TARGET_VIBE~2,Saite~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2,Orchester~A_TARGET_VIBE~2"
Bassschlüssel,4,4,Kultur & Kunst,6,"Vorzeichen~A_TARGET_VIBE~3,Notensystem~A_TARGET_VIBE~3,Zeile~A_TARGET_VIBE~3,Takt~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3,Oktave~A_TARGET_VIBE~3"
Becken,3,4,Kultur & Kunst,5,"Schlagzeug~A_TARGET_VIBE~3,Wirbel~A_TARGET_VIBE~3,Groove~A_TARGET_VIBE~3,Metronom~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2"
Beleuchtung,4,4|6,Kultur & Kunst|Technik & Digitales,6,"Dimmer~A_TARGET_VIBE~3,Farbfilter~A_TARGET_VIBE~3,Lichtkegel~A_TARGET_VIBE~3,Blendung~A_TARGET_VIBE~3,Spotlight~A_TARGET_VIBE~3,Kabel~A_TARGET_VIBE~3"
Bestseller,2,4,Kultur & Kunst,5,"Buchhandlung~A_TARGET_VIBE~2,Schaufenster~A_TARGET_VIBE~2,Verlag~A_TARGET_VIBE~2,Leser~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2"
Bibliothek,2,3|4,Orte & Reisen|Kultur & Kunst,5,"Regal~A_TARGET_VIBE~2,Lesesaal~A_TARGET_VIBE~2,Ausleihe~A_TARGET_VIBE~2,Katalog~A_TARGET_VIBE~2,Leihfrist~A_TARGET_VIBE~2"
Bild,1,4,Kultur & Kunst,5,"Rahmen~A_TARGET_VIBE~2,Ansicht~A_TARGET_VIBE~2,Porträt~A_TARGET_VIBE~2,Leinwand~A_TARGET_VIBE~2,Signatur~A_TARGET_VIBE~2"
Bildhauer,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Meißel~A_TARGET_VIBE~3,Skulptur~A_TARGET_VIBE~3,Sockel~A_TARGET_VIBE~3,Guss~A_TARGET_VIBE~3,Werkstatt~A_TARGET_VIBE~2"
Blickfang,3,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Vitrine~A_TARGET_VIBE~3,Plakat~A_TARGET_VIBE~3,Kontrast~A_TARGET_VIBE~3,Rahmen~A_TARGET_VIBE~3,Spotlight~A_TARGET_VIBE~2"
Blasinstrument,3,4,Kultur & Kunst,5,"Mundstück~A_TARGET_VIBE~3,Klappen~A_TARGET_VIBE~3,Orchester~A_TARGET_VIBE~2,Ansatz~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2"
Blende,3,4|6,Kultur & Kunst|Technik & Digitales,5,"Objektiv~A_TARGET_VIBE~3,Belichtung~A_TARGET_VIBE~3,Filter~A_TARGET_VIBE~2,Kamera~A_TARGET_VIBE~2,Studio~A_TARGET_VIBE~2"
Blues,3,4,Kultur & Kunst,5,"Kadenzen~A_TARGET_VIBE~3,Saite~A_TARGET_VIBE~3,Groove~A_TARGET_VIBE~2,Bass~A_TARGET_VIBE~2,Stimme~A_TARGET_VIBE~2"
Bogen,2,4,Kultur & Kunst,5,"Saite~A_TARGET_VIBE~2,Stimmgerät~A_TARGET_VIBE~2,Orchester~A_TARGET_VIBE~2,Pult~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2"
Buch,1,4,Kultur & Kunst,5,"Buchrücken~A_TARGET_VIBE~2,Kapitel~A_TARGET_VIBE~2,Lesezeichen~A_TARGET_VIBE~2,Titel~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2"
Buchbinderei,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Leim~A_TARGET_VIBE~3,Fadenheftung~A_TARGET_VIBE~3,Prägung~A_TARGET_VIBE~3,Rücken~A_TARGET_VIBE~3,Pappe~A_TARGET_VIBE~3,Schneidemaschine~A_TARGET_VIBE~3"
Buchdruck,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Lettern~A_TARGET_VIBE~3,Setzkasten~A_TARGET_VIBE~3,Presse~A_TARGET_VIBE~3,Schwärze~A_TARGET_VIBE~3,Papierbogen~A_TARGET_VIBE~3,Satz~A_TARGET_VIBE~3"
Buchhandlung,2,3|4|9,Orte & Reisen|Kultur & Kunst|Gesellschaft & Beruf,5,"Schaufenster~A_TARGET_VIBE~2,Bestseller~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2,Lesung~A_TARGET_VIBE~2"
Buchillustrator,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Skizze~A_TARGET_VIBE~3,Tinte~A_TARGET_VIBE~3,Auftrag~A_TARGET_VIBE~3,Verlag~A_TARGET_VIBE~3,Rahmen~A_TARGET_VIBE~3,Kontur~A_TARGET_VIBE~3"
Buchmesse,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Stand~A_TARGET_VIBE~3,Lesung~A_TARGET_VIBE~2,Verlag~A_TARGET_VIBE~2,Autogramm~A_TARGET_VIBE~2,Programm~A_TARGET_VIBE~2"
Bühne,2,3|4,Orte & Reisen|Kultur & Kunst,5,"Scheinwerfer~A_TARGET_VIBE~2,Kulisse~A_TARGET_VIBE~2,Vorhang~A_TARGET_VIBE~2,Rampe~A_TARGET_VIBE~2,Backstage~A_TARGET_VIBE~2"
Bühnenbild,4,3|4,Orte & Reisen|Kultur & Kunst,6,"Kulisse~A_TARGET_VIBE~3,Modell~A_TARGET_VIBE~3,Requisite~A_TARGET_VIBE~3,Scheinwerfer~A_TARGET_VIBE~3,Entwurf~A_TARGET_VIBE~3,Inszenierung~A_TARGET_VIBE~3"
Bühnennebel,4,4|6,Kultur & Kunst|Technik & Digitales,6,"Maschine~A_TARGET_VIBE~3,Dunst~A_TARGET_VIBE~3,Lichtkegel~A_TARGET_VIBE~3,Effekt~A_TARGET_VIBE~3,Garderobe~A_TARGET_VIBE~3,Scheinwerfer~A_TARGET_VIBE~3"
Bühnenprobe,3,4,Kultur & Kunst,5,"Generalprobe~A_TARGET_VIBE~3,Durchlauf~A_TARGET_VIBE~3,Ensemble~A_TARGET_VIBE~2,Scheinwerfer~A_TARGET_VIBE~2,Vorhang~A_TARGET_VIBE~2"
Bühnenrampe,4,4|6,Kultur & Kunst|Technik & Digitales,6,"Vorderkante~A_TARGET_VIBE~3,Kabel~A_TARGET_VIBE~3,Markierung~A_TARGET_VIBE~3,Blendung~A_TARGET_VIBE~3,Publikum~A_TARGET_VIBE~3,Scheinwerfer~A_TARGET_VIBE~3"
Bühnentechnik,3,4|6,Kultur & Kunst|Technik & Digitales,5,"Kabel~A_TARGET_VIBE~3,Stecker~A_TARGET_VIBE~3,Traverse~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3,Aufbau~A_TARGET_VIBE~2"
Cabaret,3,4,Kultur & Kunst,5,"Pointen~A_TARGET_VIBE~3,Bühne~A_TARGET_VIBE~2,Piano~A_TARGET_VIBE~2,Publikum~A_TARGET_VIBE~2,Scheinwerfer~A_TARGET_VIBE~2"
Cello,4,4,Kultur & Kunst,6,"Bogen~A_TARGET_VIBE~3,Saite~A_TARGET_VIBE~3,Kammermusik~A_TARGET_VIBE~3,Stimmgerät~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3,Orchester~A_TARGET_VIBE~3"
Chanson,3,4,Kultur & Kunst,5,"Stimme~A_TARGET_VIBE~3,Text~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2,Mikrofon~A_TARGET_VIBE~2,Applaus~A_TARGET_VIBE~2"
Choreografie,4,4,Kultur & Kunst,6,"Probe~A_TARGET_VIBE~3,Ensemble~A_TARGET_VIBE~3,Takt~A_TARGET_VIBE~3,Spiegelwand~A_TARGET_VIBE~3,Premiere~A_TARGET_VIBE~3,Bühne~A_TARGET_VIBE~3"
Chor,2,4,Kultur & Kunst,5,"Einsatz~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2,Pult~A_TARGET_VIBE~2,Stimme~A_TARGET_VIBE~2,Dirigent~A_TARGET_VIBE~2"
Chorleiter,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Einsatz~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3,Stimme~A_TARGET_VIBE~3,Dirigent~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3,Noten~A_TARGET_VIBE~3"
Clown,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Manege~A_TARGET_VIBE~3,Schminke~A_TARGET_VIBE~3,Perücke~A_TARGET_VIBE~3,Publikum~A_TARGET_VIBE~3,Zirkus~A_TARGET_VIBE~2"
Collage,3,4,Kultur & Kunst,5,"Schere~A_TARGET_VIBE~3,Kleber~A_TARGET_VIBE~2,Ausschnitt~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2,Raster~A_TARGET_VIBE~2"
Crescendo,4,4,Kultur & Kunst,6,"Tempo~A_TARGET_VIBE~3,Spannung~A_TARGET_VIBE~3,Orchester~A_TARGET_VIBE~3,Noten~A_TARGET_VIBE~3,Aufbau~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3"
Darsteller,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Premiere~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~2,Maske~A_TARGET_VIBE~2,Kostüm~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2"
Depot,3,3|4,Orte & Reisen|Kultur & Kunst,5,"Sammlung~A_TARGET_VIBE~3,Vitrine~A_TARGET_VIBE~2,Restaurierung~A_TARGET_VIBE~2,Katalog~A_TARGET_VIBE~2,Schlüssel~A_TARGET_VIBE~2"
Detail,2,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Genauigkeit~A_TARGET_VIBE~2,Skizze~A_TARGET_VIBE~2,Kontur~A_TARGET_VIBE~2,Beobachtung~A_TARGET_VIBE~2,Kontrast~A_TARGET_VIBE~2"
Dialog,2,4,Kultur & Kunst,5,"Textbuch~A_TARGET_VIBE~2,Souffleur~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2,Inszenierung~A_TARGET_VIBE~2"
Dirigent,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Orchester~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3,Takt~A_TARGET_VIBE~3,Einsatz~A_TARGET_VIBE~3,Partitur~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3"
Dissonanz,4,4,Kultur & Kunst,6,"Spannung~A_TARGET_VIBE~3,Intervall~A_TARGET_VIBE~3,Vorzeichen~A_TARGET_VIBE~3,Auflösung~A_TARGET_VIBE~3,Modulation~A_TARGET_VIBE~3,Kadenz~A_TARGET_VIBE~3"
Dramaturgie,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Inszenierung~A_TARGET_VIBE~3,Szenenfolge~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3,Textbuch~A_TARGET_VIBE~3,Handlungsbogen~A_TARGET_VIBE~3,Premiere~A_TARGET_VIBE~3"
Drama,3,4,Kultur & Kunst,5,"Dialog~A_TARGET_VIBE~3,Generalprobe~A_TARGET_VIBE~3,Vorhang~A_TARGET_VIBE~2,Ensemble~A_TARGET_VIBE~2,Premiere~A_TARGET_VIBE~2"
Dramenstruktur,4,4|12,Kultur & Kunst|Gefühle & Abstraktes,6,"Handlungsbogen~A_TARGET_VIBE~3,Szenenfolge~A_TARGET_VIBE~3,Konflikt~A_TARGET_VIBE~3,Aufbau~A_TARGET_VIBE~3,Pointe~A_TARGET_VIBE~3,Finale~A_TARGET_VIBE~3"
Drehort,3,3|4,Orte & Reisen|Kultur & Kunst,5,"Set~A_TARGET_VIBE~3,Klappe~A_TARGET_VIBE~2,Team~A_TARGET_VIBE~2,Studio~A_TARGET_VIBE~2,Storyboard~A_TARGET_VIBE~2"
Druckerei,4,4|9,Kultur & Kunst|Gesellschaft & Beruf,6,"Maschine~A_TARGET_VIBE~3,Auftrag~A_TARGET_VIBE~3,Papier~A_TARGET_VIBE~3,Schwärze~A_TARGET_VIBE~3,Presse~A_TARGET_VIBE~3,Satz~A_TARGET_VIBE~3"
Duett,2,4,Kultur & Kunst,5,"Zweisamkeit~A_TARGET_VIBE~2,Einsatz~A_TARGET_VIBE~2,Harmonie~A_TARGET_VIBE~2,Stimme~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2"
Einband,3,4,Kultur & Kunst,5,"Rücken~A_TARGET_VIBE~3,Pappe~A_TARGET_VIBE~2,Prägung~A_TARGET_VIBE~2,Leim~A_TARGET_VIBE~2,Fadenheftung~A_TARGET_VIBE~2"
Eintritt,2,3|4,Orte & Reisen|Kultur & Kunst,5,"Kasse~A_TARGET_VIBE~2,Ticket~A_TARGET_VIBE~2,Foyer~A_TARGET_VIBE~2,Einlass~A_TARGET_VIBE~2,Saal~A_TARGET_VIBE~2"
Eintrittskarte,2,3|4,Orte & Reisen|Kultur & Kunst,5,"Ticket~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2,Einlass~A_TARGET_VIBE~2,Platz~A_TARGET_VIBE~2,Programm~A_TARGET_VIBE~2"
Einzelszene,3,4,Kultur & Kunst,5,"Schnitt~A_TARGET_VIBE~3,Storyboard~A_TARGET_VIBE~2,Probe~A_TARGET_VIBE~2,Dialog~A_TARGET_VIBE~2,Übergang~A_TARGET_VIBE~2"
Ensemble,3,4,Kultur & Kunst,5,"Probe~A_TARGET_VIBE~3,Premiere~A_TARGET_VIBE~2,Besetzung~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2,Generalprobe~A_TARGET_VIBE~2"
Epoche,3,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Stil~A_TARGET_VIBE~2,Zeitraum~A_TARGET_VIBE~2,Wandel~A_TARGET_VIBE~2,Schule~A_TARGET_VIBE~2,Einordnung~A_TARGET_VIBE~2"
Essay,3,4,Kultur & Kunst,5,"These~A_TARGET_VIBE~3,Argument~A_TARGET_VIBE~2,Feuilleton~A_TARGET_VIBE~2,Stil~A_TARGET_VIBE~2,Leser~A_TARGET_VIBE~2"
Exponat,3,3|4,Orte & Reisen|Kultur & Kunst,5,"Vitrine~A_TARGET_VIBE~3,Beschriftung~A_TARGET_VIBE~2,Sammlung~A_TARGET_VIBE~2,Depot~A_TARGET_VIBE~2,Führung~A_TARGET_VIBE~2"
Expressionismus,3,4|12,Kultur & Kunst|Gefühle & Abstraktes,5,"Verzerrung~A_TARGET_VIBE~3,Farbauftrag~A_TARGET_VIBE~3,Kantig~A_TARGET_VIBE~3,Übersteigerung~A_TARGET_VIBE~2,Kontrast~A_TARGET_VIBE~2"
Fabel,3,4,Kultur & Kunst,5,"Moral~A_TARGET_VIBE~3,Lehre~A_TARGET_VIBE~2,Pointe~A_TARGET_VIBE~2,Kurzform~A_TARGET_VIBE~2,Erzählung~A_TARGET_VIBE~2"
Fagott,4,4,Kultur & Kunst,6,"Rohrblatt~A_TARGET_VIBE~3,Orchester~A_TARGET_VIBE~3,Ansatz~A_TARGET_VIBE~3,Pult~A_TARGET_VIBE~3,Klangfarbe~A_TARGET_VIBE~3,Probe~A_TARGET_VIBE~3"
Farbauftrag,4,4,Kultur & Kunst,6,"Pinselstrich~A_TARGET_VIBE~3,Schicht~A_TARGET_VIBE~3,Lasur~A_TARGET_VIBE~3,Deckkraft~A_TARGET_VIBE~3,Trocknung~A_TARGET_VIBE~3,Leinwand~A_TARGET_VIBE~3"
Farbfilter,4,4|6,Kultur & Kunst|Technik & Digitales,6,"Dimmer~A_TARGET_VIBE~3,Lichtkegel~A_TARGET_VIBE~3,Spotlight~A_TARGET_VIBE~3,Scheinwerfer~A_TARGET_VIBE~3,Effekt~A_TARGET_VIBE~3,Blendung~A_TARGET_VIBE~3"
Farbkreis,3,4,Kultur & Kunst,5,"Komplementär~A_TARGET_VIBE~3,Nuance~A_TARGET_VIBE~3,Palette~A_TARGET_VIBE~3,Pigment~A_TARGET_VIBE~2,Mischung~A_TARGET_VIBE~2"
Farbmischung,3,4,Kultur & Kunst,5,"Palette~A_TARGET_VIBE~3,Pigment~A_TARGET_VIBE~3,Nuance~A_TARGET_VIBE~3,Lasur~A_TARGET_VIBE~2,Farbkreis~A_TARGET_VIBE~2"
Feder,2,4,Kultur & Kunst,5,"Tinte~A_TARGET_VIBE~2,Klecks~A_TARGET_VIBE~2,Papier~A_TARGET_VIBE~2,Zeile~A_TARGET_VIBE~2,Notizbuch~A_TARGET_VIBE~2"
Feuilleton,3,4|9,Kultur & Kunst|Gesellschaft & Beruf,5,"Zeitung~A_TARGET_VIBE~3,Kolumne~A_TARGET_VIBE~3,Rezension~A_TARGET_VIBE~3,Kritik~A_TARGET_VIBE~3,Redakteur~A_TARGET_VIBE~2"
Festival,2,4,Kultur & Kunst,5,"Programm~A_TARGET_VIBE~2,Bühne~A_TARGET_VIBE~2,Tickets~A_TARGET_VIBE~2,Auftritt~A_TARGET_VIBE~2,Publikum~A_TARGET_VIBE~2"
Festspiel,4,4,Kultur & Kunst,6,"Premiere~A_TARGET_VIBE~3,Programm~A_TARGET_VIBE~3,Saal~A_TARGET_VIBE~3,Ensemble~A_TARGET_VIBE~3,Kulisse~A_TARGET_VIBE~3,Vorhang~A_TARGET_VIBE~3"
Figurenrede,4,4,Kultur & Kunst,6,"Charakter~A_TARGET_VIBE~3,Dialog~A_TARGET_VIBE~3,Textbuch~A_TARGET_VIBE~3,Subtext~A_TARGET_VIBE~3,Monolog~A_TARGET_VIBE~3,Lesart~A_TARGET_VIBE~3"
Film,2,4,Kultur & Kunst,5,"Leinwand~A_TARGET_VIBE~2,Schnitt~A_TARGET_VIBE~2,Storyboard~A_TARGET_VIBE~2,Kino~A_TARGET_VIBE~2,Projektor~A_TARGET_VIBE~2"
Finissage,3,3|4,Orte & Reisen|Kultur & Kunst,5,"Ausstellung~A_TARGET_VIBE~3,Eröffnung~A_TARGET_VIBE~2,Saal~A_TARGET_VIBE~2,Katalog~A_TARGET_VIBE~2,Vernissage~A_TARGET_VIBE~2"
Firnis,4,4,Kultur & Kunst,6,"Glanz~A_TARGET_VIBE~3,Schicht~A_TARGET_VIBE~3,Trocknung~A_TARGET_VIBE~3,Pinsel~A_TARGET_VIBE~3,Leinwand~A_TARGET_VIBE~3,Politur~A_TARGET_VIBE~3"
