word,difficulty,genre_ids,genre_names,hint_count,hints
Arbeitsplatte,2,10,Haushalt & Wohnen,6,"Kratzer~A_TARGET_VIBE~2,Schneidebrett~A_TARGET_VIBE~2,Kante~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Abwischen~A_TARGET_VIBE~2,Versiegelung~A_TARGET_VIBE~2"
Armbanduhrenbox,4,10,Haushalt & Wohnen,6,"Fach~A_TARGET_VIBE~2,Polster~A_TARGET_VIBE~2,Deckel~A_TARGET_VIBE~2,Sortieren~A_TARGET_VIBE~3,Sammlung~A_TARGET_VIBE~2,Staubschutz~A_TARGET_VIBE~3"
Ascheimer,4,10,Haushalt & Wohnen,6,"Deckel~A_TARGET_VIBE~2,Geruch~A_TARGET_VIBE~2,Schaufel~A_TARGET_VIBE~3,Ruß~A_TARGET_VIBE~3,Kamin~A_TARGET_VIBE~2,Leeren~A_TARGET_VIBE~2"
Aschenbecher,1,10,Haushalt & Wohnen,6,"Kippe~A_TARGET_VIBE~2,Rand~A_TARGET_VIBE~2,Glas~A_TARGET_VIBE~2,Geruch~A_TARGET_VIBE~2,Leeren~A_TARGET_VIBE~2,Tisch~A_TARGET_VIBE~2"
Atemschutzmaske,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Staub~A_TARGET_VIBE~2,Filter~A_TARGET_VIBE~3,Gummiband~A_TARGET_VIBE~2,Baustelle~A_TARGET_VIBE~3,Sprühen~A_TARGET_VIBE~2,Schutzbrille~A_TARGET_VIBE~3"
Aufbewahrungsbox,1,10,Haushalt & Wohnen,6,"Deckel~A_TARGET_VIBE~2,Karton~A_TARGET_VIBE~2,Sortieren~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2,Stapeln~A_TARGET_VIBE~2,Keller~A_TARGET_VIBE~2"
Aufbewahrungskorb,2,10,Haushalt & Wohnen,6,"Geflecht~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2,Sortieren~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Decke~A_TARGET_VIBE~2,Stauraum~A_TARGET_VIBE~2"
Aufschnittmaschine,4,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Klinge~A_TARGET_VIBE~3,Schieber~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Reinigung~A_TARGET_VIBE~3,Dicke~A_TARGET_VIBE~2,Stecker~A_TARGET_VIBE~2"
Auffangschale,3,10,Haushalt & Wohnen,6,"Ränder~A_TARGET_VIBE~2,Abtropfen~A_TARGET_VIBE~2,Auffangen~A_TARGET_VIBE~2,Wasserfleck~A_TARGET_VIBE~3,Spüle~A_TARGET_VIBE~2,Trocknen~A_TARGET_VIBE~2"
Aufkleber,2,10,Haushalt & Wohnen,6,"Kleber~A_TARGET_VIBE~2,Rand~A_TARGET_VIBE~2,Blase~A_TARGET_VIBE~2,Abziehen~A_TARGET_VIBE~2,Glanz~A_TARGET_VIBE~2,Etikett~A_TARGET_VIBE~2"
Auflaufform,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Backofen~A_TARGET_VIBE~2,Kruste~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Aufwärmen~A_TARGET_VIBE~2,Spülgang~A_TARGET_VIBE~2,Glas~A_TARGET_VIBE~2"
Aufputzdose,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Kabel~A_TARGET_VIBE~2,Bohrloch~A_TARGET_VIBE~3,Schraube~A_TARGET_VIBE~2,Wand~A_TARGET_VIBE~2,Abdeckung~A_TARGET_VIBE~3,Isolierung~A_TARGET_VIBE~2"
Aufschnittmesser,3,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Klinge~A_TARGET_VIBE~2,Brett~A_TARGET_VIBE~2,Schärfen~A_TARGET_VIBE~3,Griff~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Spülgang~A_TARGET_VIBE~2"
Aufsatzspülkasten,5,10,Haushalt & Wohnen,7,"Spülung~A_TARGET_VIBE~3,Keramik~A_TARGET_VIBE~2,Schwimmer~A_TARGET_VIBE~3,Deckel~A_TARGET_VIBE~2,Überlauf~A_TARGET_VIBE~4,Dichtung~A_TARGET_VIBE~3,Stop~A_TARGET_VIBE~2"
Ausgussbecken,4,10,Haushalt & Wohnen,6,"Siphon~A_TARGET_VIBE~2,Wasserhahn~A_TARGET_VIBE~2,Abtropfen~A_TARGET_VIBE~2,Kalk~A_TARGET_VIBE~3,Siebeinsatz~A_TARGET_VIBE~3,Schwamm~A_TARGET_VIBE~2"
Ausziehleiter,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Sprosse~A_TARGET_VIBE~2,Abstand~A_TARGET_VIBE~2,Standsicherheit~A_TARGET_VIBE~3,Dachboden~A_TARGET_VIBE~3,Gerüst~A_TARGET_VIBE~2,Arretierung~A_TARGET_VIBE~3"
Backblech,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Backofen~A_TARGET_VIBE~2,Kruste~A_TARGET_VIBE~2,Fettfilm~A_TARGET_VIBE~2,Spülgang~A_TARGET_VIBE~2,Abkühlen~A_TARGET_VIBE~2,Bräunen~A_TARGET_VIBE~2"
Backpinsel,3,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Borsten~A_TARGET_VIBE~2,Glanz~A_TARGET_VIBE~2,Teig~A_TARGET_VIBE~2,Abwaschen~A_TARGET_VIBE~3,Schüssel~A_TARGET_VIBE~2,Backofen~A_TARGET_VIBE~2"
Backform,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Backofen~A_TARGET_VIBE~2,Teig~A_TARGET_VIBE~2,Rand~A_TARGET_VIBE~2,Sturz~A_TARGET_VIBE~2,Kruste~A_TARGET_VIBE~2,Abkühlen~A_TARGET_VIBE~2"
Badewanne,1,10,Haushalt & Wohnen,6,"Schaum~A_TARGET_VIBE~2,Kalk~A_TARGET_VIBE~2,Armatur~A_TARGET_VIBE~2,Abfluss~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Rutschmatte~A_TARGET_VIBE~2"
Badvorleger,2,10,Haushalt & Wohnen,6,"Rutschmatte~A_TARGET_VIBE~2,Nass~A_TARGET_VIBE~2,Trocknen~A_TARGET_VIBE~2,Frottee~A_TARGET_VIBE~2,Badschrank~A_TARGET_VIBE~2,Waschgang~A_TARGET_VIBE~2"
Balkontisch,3,10,Haushalt & Wohnen,6,"Klapp~A_TARGET_VIBE~2,Wetterfest~A_TARGET_VIBE~3,Kante~A_TARGET_VIBE~2,Stuhl~A_TARGET_VIBE~2,Blumentopf~A_TARGET_VIBE~3,Abstellen~A_TARGET_VIBE~2"
Bananenschneider,4,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Scheibe~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Brett~A_TARGET_VIBE~2,Abwaschen~A_TARGET_VIBE~3,Griff~A_TARGET_VIBE~2,Schneide~A_TARGET_VIBE~3"
Batterie,2,6|10,Technik & Digitales|Haushalt & Wohnen,6,"Ladegerät~A_TARGET_VIBE~2,Kontakt~A_TARGET_VIBE~2,Pluspol~A_TARGET_VIBE~3,Leer~A_TARGET_VIBE~2,Schublade~A_TARGET_VIBE~2,Fernbedienung~A_TARGET_VIBE~2"
Batterieladegerät,4,6|10,Technik & Digitales|Haushalt & Wohnen,6,"LED~A_TARGET_VIBE~3,Kontakt~A_TARGET_VIBE~2,Netzteil~A_TARGET_VIBE~2,Steckdose~A_TARGET_VIBE~2,Akku~A_TARGET_VIBE~2,Ladeschacht~A_TARGET_VIBE~3"
Baufolie,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Staub~A_TARGET_VIBE~2,Abkleben~A_TARGET_VIBE~2,Malern~A_TARGET_VIBE~3,Regen~A_TARGET_VIBE~2,Keller~A_TARGET_VIBE~2,Klebeband~A_TARGET_VIBE~3"
Baumwolltuch,2,10,Haushalt & Wohnen,6,"Mikrofaser~A_TARGET_VIBE~2,Putzen~A_TARGET_VIBE~2,Waschgang~A_TARGET_VIBE~2,Falte~A_TARGET_VIBE~2,Staub~A_TARGET_VIBE~2,Trocknen~A_TARGET_VIBE~2"
Beistelltisch,2,10,Haushalt & Wohnen,6,"Kante~A_TARGET_VIBE~2,Sofa~A_TARGET_VIBE~2,Abstellen~A_TARGET_VIBE~2,Holz~A_TARGET_VIBE~2,Glas~A_TARGET_VIBE~2,Regal~A_TARGET_VIBE~2"
Bett,1,10,Haushalt & Wohnen,6,"Matratze~A_TARGET_VIBE~2,Lattenrost~A_TARGET_VIBE~2,Schlafzimmer~A_TARGET_VIBE~2,Kissen~A_TARGET_VIBE~2,Laken~A_TARGET_VIBE~2,Nacht~A_TARGET_VIBE~2"
Bettdecke,2,10,Haushalt & Wohnen,6,"Daunen~A_TARGET_VIBE~2,Bezug~A_TARGET_VIBE~2,Schlafzimmer~A_TARGET_VIBE~2,Kälte~A_TARGET_VIBE~2,Kuscheln~A_TARGET_VIBE~2,Waschgang~A_TARGET_VIBE~2"
Bettlaken,2,10,Haushalt & Wohnen,6,"Bezug~A_TARGET_VIBE~2,Waschgang~A_TARGET_VIBE~2,Falte~A_TARGET_VIBE~2,Matratze~A_TARGET_VIBE~2,Schlafzimmer~A_TARGET_VIBE~2,Spannbett~A_TARGET_VIBE~3"
Bilderrahmen,3,10,Haushalt & Wohnen,7,"Passepartout~A_TARGET_VIBE~2,Dübel~A_TARGET_VIBE~2,Nagel~A_TARGET_VIBE~3,Hochformat~A_TARGET_VIBE~2,Querformat~A_TARGET_VIBE~2,Galerie~A_TARGET_VIBE~2,Staubtuch~A_TARGET_VIBE~2"
Bierglas,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Schaumkrone~A_TARGET_VIBE~2,Spülgang~A_TARGET_VIBE~2,Rand~A_TARGET_VIBE~2,Anstoßen~A_TARGET_VIBE~2,Krug~A_TARGET_VIBE~2,Abtropfen~A_TARGET_VIBE~2"
Bieröffner,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Kronkorken~A_TARGET_VIBE~2,Hebel~A_TARGET_VIBE~2,Klick~A_TARGET_VIBE~2,Metall~A_TARGET_VIBE~2,Party~A_TARGET_VIBE~2,Schublade~A_TARGET_VIBE~2"
Bimsstein,4,10,Haushalt & Wohnen,6,"Schrubben~A_TARGET_VIBE~3,Kalkrand~A_TARGET_VIBE~3,Wanne~A_TARGET_VIBE~2,Poren~A_TARGET_VIBE~3,Nass~A_TARGET_VIBE~2,Reiben~A_TARGET_VIBE~2"
Bidet,4,10,Haushalt & Wohnen,6,"Armatur~A_TARGET_VIBE~2,Porzellan~A_TARGET_VIBE~2,Hygiene~A_TARGET_VIBE~3,Stopfen~A_TARGET_VIBE~2,Wasserstrahl~A_TARGET_VIBE~3,Waschbecken~A_TARGET_VIBE~2"
Blumenerde,2,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Dünger~A_TARGET_VIBE~2,Feuchtigkeit~A_TARGET_VIBE~2,Wurzel~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Balkon~A_TARGET_VIBE~2,Umtopfen~A_TARGET_VIBE~2"
Blumenstrauß,1,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Vase~A_TARGET_VIBE~2,Rose~A_TARGET_VIBE~2,Band~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Grußkarte~A_TARGET_VIBE~2,Wasser~A_TARGET_VIBE~2"
Blumentopf,2,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Untersetzer~A_TARGET_VIBE~2,Gießen~A_TARGET_VIBE~2,Wurzel~A_TARGET_VIBE~2,Umtopfen~A_TARGET_VIBE~2,Fensterbank~A_TARGET_VIBE~2,Ränder~A_TARGET_VIBE~2"
Boden,1,10,Haushalt & Wohnen,6,"Parkett~A_TARGET_VIBE~2,Wischen~A_TARGET_VIBE~2,Sockelleiste~A_TARGET_VIBE~2,Staub~A_TARGET_VIBE~2,Fliese~A_TARGET_VIBE~2,Kratzer~A_TARGET_VIBE~2"
Bodenreiniger,3,10,Haushalt & Wohnen,6,"Sprühkopf~A_TARGET_VIBE~2,Mikrofaser~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~3,Wischen~A_TARGET_VIBE~2,Streifen~A_TARGET_VIBE~3,Eimer~A_TARGET_VIBE~2"
Bohrmaschine,3,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Späne~A_TARGET_VIBE~2,Drehzahl~A_TARGET_VIBE~3,Bohrloch~A_TARGET_VIBE~2,Schnellspannfutter~A_TARGET_VIBE~3,Dübel~A_TARGET_VIBE~2,Staub~A_TARGET_VIBE~2"
Bügeleisen,3,10,Haushalt & Wohnen,7,"Dampf~A_TARGET_VIBE~2,Bügelbrett~A_TARGET_VIBE~2,Knittern~A_TARGET_VIBE~2,Sohle~A_TARGET_VIBE~2,Falte~A_TARGET_VIBE~3,Temperatur~A_TARGET_VIBE~2,Sprühflasche~A_TARGET_VIBE~2"
Bügelbrett,3,10,Haushalt & Wohnen,6,"Falte~A_TARGET_VIBE~2,Bügeln~A_TARGET_VIBE~3,Bezug~A_TARGET_VIBE~2,Klapp~A_TARGET_VIBE~2,Ständer~A_TARGET_VIBE~2,Dampf~A_TARGET_VIBE~2"
Butterdose,2,1|10,Essen & Trinken|Haushalt & Wohnen,6,"Kühlschrank~A_TARGET_VIBE~2,Deckel~A_TARGET_VIBE~2,Krümel~A_TARGET_VIBE~2,Frühstück~A_TARGET_VIBE~2,Streichen~A_TARGET_VIBE~2,Messer~A_TARGET_VIBE~2"
Cuttermesser,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Klinge~A_TARGET_VIBE~3,Abbrechen~A_TARGET_VIBE~3,Teppich~A_TARGET_VIBE~2,Lineal~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Ersatzklinge~A_TARGET_VIBE~3"
Decke,1,10,Haushalt & Wohnen,6,"Bett~A_TARGET_VIBE~2,Kuscheln~A_TARGET_VIBE~2,Wolle~A_TARGET_VIBE~2,Flausch~A_TARGET_VIBE~2,Sofa~A_TARGET_VIBE~2,Daunen~A_TARGET_VIBE~2"
Fernbedienung,2,6|10,Technik & Digitales|Haushalt & Wohnen,6,"Batterie~A_TARGET_VIBE~2,Tasten~A_TARGET_VIBE~2,Signal~A_TARGET_VIBE~2,Lautstärke~A_TARGET_VIBE~2,Kanal~A_TARGET_VIBE~2,Standby~A_TARGET_VIBE~2"
Fenster,1,10,Haushalt & Wohnen,6,"Zugluft~A_TARGET_VIBE~2,Rollo~A_TARGET_VIBE~2,Rahmen~A_TARGET_VIBE~2,Scheibe~A_TARGET_VIBE~2,Putzen~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2"
Fassade,4,10,Haushalt & Wohnen,6,"Gerüst~A_TARGET_VIBE~3,Dämmung~A_TARGET_VIBE~3,Putz~A_TARGET_VIBE~2,Anstrich~A_TARGET_VIBE~2,Risse~A_TARGET_VIBE~3,Witterung~A_TARGET_VIBE~2"
Feuerlöscher,4,10,Haushalt & Wohnen,6,"Brand~A_TARGET_VIBE~2,Sicherungsstift~A_TARGET_VIBE~3,Pulver~A_TARGET_VIBE~3,Wandhalter~A_TARGET_VIBE~2,Notfall~A_TARGET_VIBE~2,Rauch~A_TARGET_VIBE~3"
Feuerzeug,2,10,Haushalt & Wohnen,6,"Flamme~A_TARGET_VIBE~2,Zündung~A_TARGET_VIBE~2,Gas~A_TARGET_VIBE~2,Funken~A_TARGET_VIBE~2,Docht~A_TARGET_VIBE~2,Streichholz~A_TARGET_VIBE~2"
Handcreme,2,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,6,"Tube~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Haut~A_TARGET_VIBE~2,Pflege~A_TARGET_VIBE~2,Handtasche~A_TARGET_VIBE~2,Nachfüllen~A_TARGET_VIBE~2"
Kabelkanal,4,6|10,Technik & Digitales|Haushalt & Wohnen,7,"Steckdose~A_TARGET_VIBE~2,Kabelsalat~A_TARGET_VIBE~2,Abdeckung~A_TARGET_VIBE~3,Wand~A_TARGET_VIBE~2,Isolierung~A_TARGET_VIBE~2,Bohrloch~A_TARGET_VIBE~3,Kanal~B_PART_VIBE~2"
Kratzbaum,3,2|10,Natur & Tiere|Haushalt & Wohnen,7,"Krallen~A_TARGET_VIBE~2,Kletterei~A_TARGET_VIBE~2,Liegefläche~A_TARGET_VIBE~2,Schnurren~A_TARGET_VIBE~2,Spielmaus~A_TARGET_VIBE~3,Sisal~A_TARGET_VIBE~3,Baum~B_PART_VIBE~2"
Nähkasten,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,7,"Nadel~A_TARGET_VIBE~2,Knopf~A_TARGET_VIBE~2,Faden~A_TARGET_VIBE~2,Naht~A_TARGET_VIBE~3,Schere~A_TARGET_VIBE~2,Stoff~A_TARGET_VIBE~3,Maßband~A_TARGET_VIBE~2"
Nähmaschine,4,0|10,Alltag & Gegenstände|Haushalt & Wohnen,7,"Naht~A_TARGET_VIBE~3,Spule~A_TARGET_VIBE~3,Faden~A_TARGET_VIBE~2,Nadel~A_TARGET_VIBE~2,Pedal~A_TARGET_VIBE~3,Stoff~A_TARGET_VIBE~2,Schnittmuster~A_TARGET_VIBE~3"
Seifenschale,3,10,Haushalt & Wohnen,6,"Schaum~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Spender~A_TARGET_VIBE~3,Waschbecken~A_TARGET_VIBE~2,Hygiene~A_TARGET_VIBE~2,Abtropfen~A_TARGET_VIBE~3"
Shampoo,2,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,6,"Schaum~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Duschkabine~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Badschrank~A_TARGET_VIBE~2,Spender~A_TARGET_VIBE~2"
Spülmittel,2,10,Haushalt & Wohnen,6,"Schaum~A_TARGET_VIBE~2,Fettfilm~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Nachfüllen~A_TARGET_VIBE~2,Schwamm~A_TARGET_VIBE~2,Borsten~A_TARGET_VIBE~2"
Weichspüler,3,10,Haushalt & Wohnen,6,"Dosieren~A_TARGET_VIBE~2,Trommel~A_TARGET_VIBE~3,Knittern~A_TARGET_VIBE~2,Duft~A_TARGET_VIBE~2,Faser~A_TARGET_VIBE~2,Waschgang~A_TARGET_VIBE~3"
Werkzeugkasten,3,0|10,Alltag & Gegenstände|Haushalt & Wohnen,6,"Sortieren~A_TARGET_VIBE~2,Schraube~A_TARGET_VIBE~2,Zange~A_TARGET_VIBE~2,Fach~A_TARGET_VIBE~2,Griff~A_TARGET_VIBE~2,Werkbank~A_TARGET_VIBE~3"
Wärmflasche,3,10,Haushalt & Wohnen,6,"Kuscheln~A_TARGET_VIBE~2,Bauch~A_TARGET_VIBE~2,Gummi~A_TARGET_VIBE~2,Kälte~A_TARGET_VIBE~2,Bett~A_TARGET_VIBE~3,Wärmestau~A_TARGET_VIBE~2"
Wasserzähler,4,10,Haushalt & Wohnen,6,"Ablesen~A_TARGET_VIBE~2,Zahlenrad~A_TARGET_VIBE~3,Verbrauch~A_TARGET_VIBE~2,Plombe~A_TARGET_VIBE~3,Leitung~A_TARGET_VIBE~2,Keller~A_TARGET_VIBE~2"
Zahnpasta,2,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,6,"Tube~A_TARGET_VIBE~2,Schaum~A_TARGET_VIBE~2,Minze~A_TARGET_VIBE~2,Spülbecken~A_TARGET_VIBE~2,Zahnputz~A_TARGET_VIBE~2,Mundspülung~A_TARGET_VIBE~2"
Zahnseide,4,7|10,Wissenschaft & Medizin|Haushalt & Wohnen,6,"Zwischenraum~A_TARGET_VIBE~3,Spender~A_TARGET_VIBE~2,Rolle~A_TARGET_VIBE~2,Faden~A_TARGET_VIBE~2,Mundhygiene~A_TARGET_VIBE~3,Zahnputz~A_TARGET_VIBE~2"
Zeitung,2,0|4,Alltag & Gegenstände|Kultur & Kunst,6,"Schlagzeile~A_TARGET_VIBE~2,Kiosk~A_TARGET_VIBE~2,Abo~A_TARGET_VIBE~2,Blättern~A_TARGET_VIBE~2,Druckerschwärze~A_TARGET_VIBE~2,Kommentar~A_TARGET_VIBE~2"
Zeitschrift,2,0|4,Alltag & Gegenstände|Kultur & Kunst,6,"Titelbild~A_TARGET_VIBE~2,Kiosk~A_TARGET_VIBE~2,Abo~A_TARGET_VIBE~2,Blättern~A_TARGET_VIBE~2,Layout~A_TARGET_VIBE~2,Rubrik~A_TARGET_VIBE~2"
Ziegel,4,10,Haushalt & Wohnen,6,"Mörtel~A_TARGET_VIBE~3,Mauer~A_TARGET_VIBE~2,Fuge~A_TARGET_VIBE~2,Baustelle~A_TARGET_VIBE~3,Dämmung~A_TARGET_VIBE~3,Gerüst~A_TARGET_VIBE~2"
Zimmerpflanze,2,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Gießen~A_TARGET_VIBE~2,Umtopfen~A_TARGET_VIBE~2,Wurzel~A_TARGET_VIBE~2,Blattgrün~A_TARGET_VIBE~2,Dünger~A_TARGET_VIBE~2,Fensterbank~A_TARGET_VIBE~2"
Übertopf,3,2|10,Natur & Tiere|Haushalt & Wohnen,6,"Untersetzer~A_TARGET_VIBE~2,Umtopfen~A_TARGET_VIBE~2,Wurzel~A_TARGET_VIBE~2,Gießen~A_TARGET_VIBE~2,Fensterbank~A_TARGET_VIBE~3,Ränder~A_TARGET_VIBE~2"
Abstellkammer,3,10,Haushalt & Wohnen,6,"Regal~A_TARGET_VIBE~2,Staubsauger~A_TARGET_VIBE~2,Putzeimer~A_TARGET_VIBE~2,Karton~A_TARGET_VIBE~2,Gerümpel~A_TARGET_VIBE~3,Wäschekorb~A_TARGET_VIBE~2"
