word,difficulty,genre_ids,genre_names,hint_count,hints
Badeurlaub,1,3|5,Orte & Reisen|Sport & Freizeit,6,"Strand~A_TARGET_VIBE~1,Hotel~A_TARGET_VIBE~1,Sonnencreme~A_TARGET_VIBE~1,Pool~A_TARGET_VIBE~1,Handtuch~A_TARGET_VIBE~2,Promenade~A_TARGET_VIBE~2"
Badegast,2,3,Orte & Reisen,6,"Strand~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Sonnencreme~A_TARGET_VIBE~2,Schwimmring~A_TARGET_VIBE~2,Promenade~A_TARGET_VIBE~2,Eisdiele~A_TARGET_VIBE~2"
Ball,4,5,Sport & Freizeit,6,"Trikot~A_TARGET_VIBE~3,Schweiß~A_TARGET_VIBE~3,Tor~A_TARGET_VIBE~3,Schiedsrichter~A_TARGET_VIBE~3,Halle~A_TARGET_VIBE~4,Rasen~A_TARGET_VIBE~4"
Ballbesitz,4,5,Sport & Freizeit,6,"Rasen~A_TARGET_VIBE~3,Trikot~A_TARGET_VIBE~3,Schiedsrichter~A_TARGET_VIBE~3,Eckfahne~A_TARGET_VIBE~3,Auswechslung~A_TARGET_VIBE~4,Fanblock~A_TARGET_VIBE~4"
Bandage,2,0|5|7,Alltag & Gegenstände|Sport & Freizeit|Wissenschaft & Medizin,6,"Wettkampf~A_TARGET_VIBE~2,Training~A_TARGET_VIBE~2,Aufwärmen~A_TARGET_VIBE~2,Puls~A_TARGET_VIBE~2,Schweiß~A_TARGET_VIBE~2,Trainer~A_TARGET_VIBE~2"
Baseball,2,5,Sport & Freizeit,6,"Schläger~A_TARGET_VIBE~2,Handschuh~A_TARGET_VIBE~2,Base~A_TARGET_VIBE~2,Pitcher~A_TARGET_VIBE~2,Dugout~A_TARGET_VIBE~2,Inning~A_TARGET_VIBE~2"
Basketball,2,5,Sport & Freizeit,6,"Korb~A_TARGET_VIBE~2,Brett~A_TARGET_VIBE~2,Dribbling~A_TARGET_VIBE~2,Dreier~A_TARGET_VIBE~2,Freiwurf~A_TARGET_VIBE~2,Hallenschuh~A_TARGET_VIBE~2"
Bergsteigen,1,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,6,"Rucksack~A_TARGET_VIBE~1,Karte~A_TARGET_VIBE~1,Kompass~A_TARGET_VIBE~1,Markierung~A_TARGET_VIBE~1,Höhenmeter~A_TARGET_VIBE~2,Gipfel~A_TARGET_VIBE~2"
Bestzeit,3,5,Sport & Freizeit,6,"Pokal~A_TARGET_VIBE~2,Finale~A_TARGET_VIBE~2,Vorrunde~A_TARGET_VIBE~2,Rückrunde~A_TARGET_VIBE~2,Saison~A_TARGET_VIBE~3,Rangliste~A_TARGET_VIBE~3"
Biathlon,3,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,6,"Rucksack~A_TARGET_VIBE~2,Karte~A_TARGET_VIBE~2,Kompass~A_TARGET_VIBE~2,Markierung~A_TARGET_VIBE~2,Höhenmeter~A_TARGET_VIBE~3,Gipfel~A_TARGET_VIBE~3"
Billard,1,5,Sport & Freizeit,6,"Queue~A_TARGET_VIBE~1,Kreide~A_TARGET_VIBE~1,Kugel~A_TARGET_VIBE~1,Bande~A_TARGET_VIBE~1,Loch~A_TARGET_VIBE~2,Stoß~A_TARGET_VIBE~2"
Biwak,4,3|5,Orte & Reisen|Sport & Freizeit,6,"Zeltplatz~A_TARGET_VIBE~3,Isomatte~A_TARGET_VIBE~3,Schlafsack~A_TARGET_VIBE~3,Gaskocher~A_TARGET_VIBE~3,Lagerfeuer~A_TARGET_VIBE~4,Stirnlampe~A_TARGET_VIBE~4"
Boccia,3,5,Sport & Freizeit,6,"Kugel~A_TARGET_VIBE~2,Zielkugel~A_TARGET_VIBE~2,Sand~A_TARGET_VIBE~2,Wurf~A_TARGET_VIBE~2,Bahn~A_TARGET_VIBE~3,Maß~A_TARGET_VIBE~3"
Bolzplatz,1,3|5,Orte & Reisen|Sport & Freizeit,6,"Rasen~A_TARGET_VIBE~1,Trikot~A_TARGET_VIBE~1,Schiedsrichter~A_TARGET_VIBE~1,Eckfahne~A_TARGET_VIBE~1,Auswechslung~A_TARGET_VIBE~2,Fanblock~A_TARGET_VIBE~2"
Bouldern,4,5,Sport & Freizeit,6,"Karabiner~A_TARGET_VIBE~3,Magnesia~A_TARGET_VIBE~3,Gurt~A_TARGET_VIBE~3,Griff~A_TARGET_VIBE~3,Wand~A_TARGET_VIBE~4,Seil~A_TARGET_VIBE~4"
Bowling,4,5,Sport & Freizeit,6,"Bahn~A_TARGET_VIBE~3,Pins~A_TARGET_VIBE~3,Kugel~A_TARGET_VIBE~3,Wurf~A_TARGET_VIBE~3,Strike~A_TARGET_VIBE~4,Leihschuh~A_TARGET_VIBE~4"
Boxen,4,5,Sport & Freizeit,6,"Ring~A_TARGET_VIBE~3,Handschuh~A_TARGET_VIBE~3,Kinnschutz~A_TARGET_VIBE~3,Sparring~A_TARGET_VIBE~3,Gerade~A_TARGET_VIBE~4,Seil~A_TARGET_VIBE~4"
Bremshebel,4,0|5,Alltag & Gegenstände|Sport & Freizeit,6,"Bremshebel~A_TARGET_VIBE~3,Schaltung~A_TARGET_VIBE~3,Kette~A_TARGET_VIBE~3,Zug~A_TARGET_VIBE~3,Lenker~A_TARGET_VIBE~4,Belag~A_TARGET_VIBE~4"
Bremsklotz,4,0|5,Alltag & Gegenstände|Sport & Freizeit,6,"Bremshebel~A_TARGET_VIBE~3,Schaltung~A_TARGET_VIBE~3,Kette~A_TARGET_VIBE~3,Zug~A_TARGET_VIBE~3,Lenker~A_TARGET_VIBE~4,Belag~A_TARGET_VIBE~4"
Bug,4,3|5,Orte & Reisen|Sport & Freizeit,6,"Bugwelle~A_TARGET_VIBE~3,Kurs~A_TARGET_VIBE~3,Hafen~A_TARGET_VIBE~3,Anker~A_TARGET_VIBE~3,Kapitän~A_TARGET_VIBE~4,Leine~A_TARGET_VIBE~4"
Camping,3,3|5,Orte & Reisen|Sport & Freizeit,6,"Zeltplatz~A_TARGET_VIBE~2,Isomatte~A_TARGET_VIBE~2,Schlafsack~A_TARGET_VIBE~2,Gaskocher~A_TARGET_VIBE~2,Lagerfeuer~A_TARGET_VIBE~3,Stirnlampe~A_TARGET_VIBE~3"
Campingstuhl,4,0|3|5,Alltag & Gegenstände|Orte & Reisen|Sport & Freizeit,6,"Zeltplatz~A_TARGET_VIBE~3,Isomatte~A_TARGET_VIBE~3,Schlafsack~A_TARGET_VIBE~3,Gaskocher~A_TARGET_VIBE~3,Lagerfeuer~A_TARGET_VIBE~4,Stirnlampe~A_TARGET_VIBE~4"
Curling,4,5,Sport & Freizeit,6,"Stein~A_TARGET_VIBE~3,Besen~A_TARGET_VIBE~3,Eis~A_TARGET_VIBE~3,Haus~A_TARGET_VIBE~3,Curl~A_TARGET_VIBE~4,Team~A_TARGET_VIBE~4"
Dartpfeil,2,5,Sport & Freizeit,6,"Zentrum~A_TARGET_VIBE~2,Scheibe~A_TARGET_VIBE~2,Wurfarm~A_TARGET_VIBE~2,Triplefeld~A_TARGET_VIBE~2,Punkte~A_TARGET_VIBE~2,Kneipe~A_TARGET_VIBE~2"
Dartspiel,2,5,Sport & Freizeit,6,"Zentrum~A_TARGET_VIBE~2,Scheibe~A_TARGET_VIBE~2,Punkte~A_TARGET_VIBE~2,Wurf~A_TARGET_VIBE~2,Triplefeld~A_TARGET_VIBE~2,Kneipe~A_TARGET_VIBE~2"
Dehnen,4,5,Sport & Freizeit,6,"Matte~A_TARGET_VIBE~3,Lockerung~A_TARGET_VIBE~3,Muskel~A_TARGET_VIBE~3,Sehne~A_TARGET_VIBE~3,Aufwärmen~A_TARGET_VIBE~4,Atmung~A_TARGET_VIBE~4"
Derby,3,5,Sport & Freizeit,6,"Rivalität~A_TARGET_VIBE~2,Heimfans~A_TARGET_VIBE~2,Auswärtsblock~A_TARGET_VIBE~2,Choreo~A_TARGET_VIBE~2,Pfeifkonzert~A_TARGET_VIBE~3,Sicherheit~A_TARGET_VIBE~3"
Domino,3,5,Sport & Freizeit,6,"Stein~A_TARGET_VIBE~2,Kette~A_TARGET_VIBE~2,Anlegen~A_TARGET_VIBE~2,Doppel~A_TARGET_VIBE~2,Reihe~A_TARGET_VIBE~3,Klackern~A_TARGET_VIBE~3"
Drachensteigen,4,5|11,Sport & Freizeit|Wetter & Himmel,6,"Wind~A_TARGET_VIBE~3,Böe~A_TARGET_VIBE~3,Schnur~A_TARGET_VIBE~3,Wiese~A_TARGET_VIBE~3,Spule~A_TARGET_VIBE~4,Lenken~A_TARGET_VIBE~4"
Dribbling,4,5,Sport & Freizeit,6,"Körpertäuschung~A_TARGET_VIBE~3,Gegner~A_TARGET_VIBE~3,Ballkontakt~A_TARGET_VIBE~3,Korb~A_TARGET_VIBE~3,Linie~A_TARGET_VIBE~4,Tempo~A_TARGET_VIBE~4"
Dreisprung,3,5,Sport & Freizeit,6,"Anlauf~A_TARGET_VIBE~2,Sprunggrube~A_TARGET_VIBE~2,Latte~A_TARGET_VIBE~2,Absprung~A_TARGET_VIBE~2,Sand~A_TARGET_VIBE~3,Weite~A_TARGET_VIBE~3"
Druck,3,12,Gefühle & Abstraktes,6,"Wettkampf~A_TARGET_VIBE~2,Training~A_TARGET_VIBE~2,Aufwärmen~A_TARGET_VIBE~2,Puls~A_TARGET_VIBE~2,Schweiß~A_TARGET_VIBE~3,Trainer~A_TARGET_VIBE~3"
Abenteuer,2,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Entdeckung~A_TARGET_VIBE~2,Rucksack~A_TARGET_VIBE~2,Fackel~A_TARGET_VIBE~2,Schatzkarte~A_TARGET_VIBE~2,Expedition~A_TARGET_VIBE~2"
Abfahrt,2,5|11,Sport & Freizeit|Wetter & Himmel,5,"Lift~A_TARGET_VIBE~2,Helm~A_TARGET_VIBE~2,Kante~A_TARGET_VIBE~2,Piste~A_TARGET_VIBE~2,Kurve~A_TARGET_VIBE~2"
Abpfiff,1,5,Sport & Freizeit,4,"Pfeife~A_TARGET_VIBE~1,Nachspielzeit~A_TARGET_VIBE~1,Schiedsrichter~A_TARGET_VIBE~1,Fanblock~A_TARGET_VIBE~1"
Abseits,2,5,Sport & Freizeit,5,"Linienrichter~A_TARGET_VIBE~2,Fahne~A_TARGET_VIBE~2,Stellung~A_TARGET_VIBE~2,Konter~A_TARGET_VIBE~2,Pass~A_TARGET_VIBE~2"
Abstieg,2,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Relegation~A_TARGET_VIBE~2,Tabelle~A_TARGET_VIBE~2,Niederlage~A_TARGET_VIBE~2,Punktestand~A_TARGET_VIBE~2,Saisonende~A_TARGET_VIBE~2"
Aerobic,4,5,Sport & Freizeit,6,"Dehnung~A_TARGET_VIBE~3,Matte~A_TARGET_VIBE~3,Atmung~A_TARGET_VIBE~3,Puls~A_TARGET_VIBE~3,Studio~A_TARGET_VIBE~3,Spiegel~A_TARGET_VIBE~3"
Aikido,4,5,Sport & Freizeit,6,"Dojo~A_TARGET_VIBE~4,Gürtel~A_TARGET_VIBE~3,Tatami~A_TARGET_VIBE~3,Hebel~A_TARGET_VIBE~3,Kata~A_TARGET_VIBE~3,Sensei~A_TARGET_VIBE~3"
Almwiese,4,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,6,"Gipfel~A_TARGET_VIBE~3,Panorama~A_TARGET_VIBE~3,Brotzeit~A_TARGET_VIBE~3,Hütte~A_TARGET_VIBE~3,Höhenmeter~A_TARGET_VIBE~3,Markierung~A_TARGET_VIBE~3"
Angeln,2,2|5,Natur & Tiere|Sport & Freizeit,5,"Biss~A_TARGET_VIBE~2,Rute~A_TARGET_VIBE~2,Ufer~A_TARGET_VIBE~2,Haken~A_TARGET_VIBE~2,Köder~A_TARGET_VIBE~2"
Anpfiff,1,5,Sport & Freizeit,4,"Pfeife~A_TARGET_VIBE~1,Stadion~A_TARGET_VIBE~1,Aufstellung~A_TARGET_VIBE~1,Fankurve~A_TARGET_VIBE~1"
Anstoß,2,5,Sport & Freizeit,5,"Mittelkreis~A_TARGET_VIBE~2,Pfeife~A_TARGET_VIBE~2,Pass~A_TARGET_VIBE~2,Startsignal~A_TARGET_VIBE~2,Aufstellung~A_TARGET_VIBE~2"
Anzeigetafel,3,5|6,Sport & Freizeit|Technik & Digitales,5,"Punktestand~A_TARGET_VIBE~2,Ziffer~A_TARGET_VIBE~2,LED~A_TARGET_VIBE~2,Halbzeit~A_TARGET_VIBE~2,Stadion~A_TARGET_VIBE~2"
Aufschlag,3,5,Sport & Freizeit,5,"Schläger~A_TARGET_VIBE~2,Grundlinie~A_TARGET_VIBE~2,Ballwechsel~A_TARGET_VIBE~2,Netz~A_TARGET_VIBE~2,Satz~A_TARGET_VIBE~2"
Aufschlagfeld,4,5|0,Sport & Freizeit|Alltag & Gegenstände,6,"Grundlinie~A_TARGET_VIBE~3,Aufschlag~A_TARGET_VIBE~3,Doppel~A_TARGET_VIBE~3,Linie~A_TARGET_VIBE~3,Netz~A_TARGET_VIBE~3,Satz~A_TARGET_VIBE~3"
Aufstieg,3,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Relegation~A_TARGET_VIBE~2,Tabelle~A_TARGET_VIBE~2,Punktestand~A_TARGET_VIBE~2,Saisonende~A_TARGET_VIBE~2,Jubel~A_TARGET_VIBE~2"
Aufwärmen,2,5,Sport & Freizeit,5,"Puls~A_TARGET_VIBE~2,Dehnung~A_TARGET_VIBE~2,Matte~A_TARGET_VIBE~2,Atmung~A_TARGET_VIBE~2,Wiederholung~A_TARGET_VIBE~2"
Ausdauer,3,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Atmung~A_TARGET_VIBE~2,Intervall~A_TARGET_VIBE~2,Puls~A_TARGET_VIBE~2,Schweiß~A_TARGET_VIBE~2,Strecke~A_TARGET_VIBE~2"
Ausscheidung,3,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"K.o.-Runde~A_TARGET_VIBE~2,Turnierbaum~A_TARGET_VIBE~2,Niederlage~A_TARGET_VIBE~2,Vorrunde~A_TARGET_VIBE~2,Weiterkommen~A_TARGET_VIBE~2"
Aussichtspunkt,4,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,6,"Panorama~A_TARGET_VIBE~3,Geröll~A_TARGET_VIBE~3,Gipfel~A_TARGET_VIBE~3,Serpentine~A_TARGET_VIBE~3,Markierung~A_TARGET_VIBE~3,Rucksack~A_TARGET_VIBE~3"
Auswärtsspiel,2,5|9,Sport & Freizeit|Gesellschaft & Beruf,5,"Heimfans~A_TARGET_VIBE~2,Busfahrt~A_TARGET_VIBE~2,Fankurve~A_TARGET_VIBE~2,Auswärtstrikot~A_TARGET_VIBE~2,Stadion~A_TARGET_VIBE~2"
Auswechslung,3,5,Sport & Freizeit,5,"Ersatz~A_TARGET_VIBE~2,Trainerbank~A_TARGET_VIBE~2,Applaus~A_TARGET_VIBE~2,Tafel~A_TARGET_VIBE~2,Taktik~A_TARGET_VIBE~2"
Badminton,3,5,Sport & Freizeit,5,"Federball~A_TARGET_VIBE~2,Smash~A_TARGET_VIBE~2,Netz~A_TARGET_VIBE~2,Schläger~A_TARGET_VIBE~2,Halle~A_TARGET_VIBE~2"
Badesee,2,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,5,"Boje~A_TARGET_VIBE~2,Steg~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Ufer~A_TARGET_VIBE~2,Sonnencreme~A_TARGET_VIBE~2"
Badeball,2,3|5,Orte & Reisen|Sport & Freizeit,5,"Strand~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Boje~A_TARGET_VIBE~2,Sonnencreme~A_TARGET_VIBE~2,Wellen~A_TARGET_VIBE~2"
Badehose,2,3|5,Orte & Reisen|Sport & Freizeit,5,"Chlor~A_TARGET_VIBE~2,Umkleide~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Beckenrand~A_TARGET_VIBE~2,Sonnencreme~A_TARGET_VIBE~2"
Badeurlaub,2,3|5,Orte & Reisen|Sport & Freizeit,5,"Koffer~A_TARGET_VIBE~2,Hotel~A_TARGET_VIBE~2,Strand~A_TARGET_VIBE~2,Sonnencreme~A_TARGET_VIBE~2,Souvenir~A_TARGET_VIBE~2"
Badezimmer,2,5|10,Sport & Freizeit|Haushalt & Wohnen,5,"Duschkopf~A_TARGET_VIBE~2,Seife~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2,Warmwasser~A_TARGET_VIBE~2,Fliesen~A_TARGET_VIBE~2"
Balken,3,5|0,Sport & Freizeit|Alltag & Gegenstände,5,"Haltung~A_TARGET_VIBE~2,Abgang~A_TARGET_VIBE~2,Matte~A_TARGET_VIBE~2,Strecksprung~A_TARGET_VIBE~2,Gleichgewicht~A_TARGET_VIBE~2"
Balance,3,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Gleichgewicht~A_TARGET_VIBE~2,Koordination~A_TARGET_VIBE~2,Wackelbrett~A_TARGET_VIBE~2,Einbeinstand~A_TARGET_VIBE~2,Stabilität~A_TARGET_VIBE~2"
Bandage,3,0|5|7,Alltag & Gegenstände|Sport & Freizeit|Wissenschaft & Medizin,5,"Klebefläche~A_TARGET_VIBE~2,Stützgefühl~A_TARGET_VIBE~2,Verstauchung~A_TARGET_VIBE~2,Kompression~A_TARGET_VIBE~2,Schweiß~A_TARGET_VIBE~2"
Baseball,4,5,Sport & Freizeit,6,"Pitcher~A_TARGET_VIBE~3,Base~A_TARGET_VIBE~3,Inning~A_TARGET_VIBE~3,Schläger~A_TARGET_VIBE~3,Handschuh~A_TARGET_VIBE~3,Homeplate~A_TARGET_VIBE~3"
Basketball,2,5,Sport & Freizeit,5,"Dribbling~A_TARGET_VIBE~2,Korb~A_TARGET_VIBE~2,Freiwurf~A_TARGET_VIBE~2,Dreier~A_TARGET_VIBE~2,Hallenschuh~A_TARGET_VIBE~2"
Bastmatte,4,0|5,Alltag & Gegenstände|Sport & Freizeit,6,"Matte~A_TARGET_VIBE~3,Dehnung~A_TARGET_VIBE~3,Boden~A_TARGET_VIBE~3,Studio~A_TARGET_VIBE~3,Atmung~A_TARGET_VIBE~3,Kurs~A_TARGET_VIBE~3"
Bauchmuskel,3,5,Sport & Freizeit,5,"Core~A_TARGET_VIBE~2,Matte~A_TARGET_VIBE~2,Wiederholung~A_TARGET_VIBE~2,Anspannung~A_TARGET_VIBE~2,Atmung~A_TARGET_VIBE~2"
Bergpfad,4,2|3|5,Natur & Tiere|Orte & Reisen|Sport & Freizeit,6,"Markierung~A_TARGET_VIBE~3,Geröll~A_TARGET_VIBE~3,Serpentine~A_TARGET_VIBE~3,Rucksack~A_TARGET_VIBE~3,Gipfel~A_TARGET_VIBE~3,Höhenmeter~A_TARGET_VIBE~3"
Bestzeit,3,5|12,Sport & Freizeit|Gefühle & Abstraktes,5,"Stoppuhr~A_TARGET_VIBE~2,Zwischenzeit~A_TARGET_VIBE~2,Zielsprint~A_TARGET_VIBE~2,Startsignal~A_TARGET_VIBE~2,Runde~A_TARGET_VIBE~2"
Biathlon,4,5|11,Sport & Freizeit|Wetter & Himmel,6,"Schießstand~A_TARGET_VIBE~3,Langlaufspur~A_TARGET_VIBE~3,Gewehr~A_TARGET_VIBE~3,Strafrunde~A_TARGET_VIBE~3,Startnummer~A_TARGET_VIBE~3,Puls~A_TARGET_VIBE~3"
Billard,3,5,Sport & Freizeit,5,"Queue~A_TARGET_VIBE~2,Bande~A_TARGET_VIBE~2,Kreide~A_TARGET_VIBE~2,Stoß~A_TARGET_VIBE~2,Versenken~A_TARGET_VIBE~2"
Biwak,4,3|5,Orte & Reisen|Sport & Freizeit,6,"Schlafsack~A_TARGET_VIBE~3,Stirnlampe~A_TARGET_VIBE~3,Isomatte~A_TARGET_VIBE~3,Rucksack~A_TARGET_VIBE~3,Wetterumschwung~A_TARGET_VIBE~3,Lagerfeuer~A_TARGET_VIBE~3"
Block,2,5,Sport & Freizeit,5,"Netz~A_TARGET_VIBE~2,Abwehr~A_TARGET_VIBE~2,Annahme~A_TARGET_VIBE~2,Satz~A_TARGET_VIBE~2,Rotation~A_TARGET_VIBE~2"
Boccia,3,5,Sport & Freizeit,5,"Kugel~A_TARGET_VIBE~2,Zielkugel~A_TARGET_VIBE~2,Sand~A_TARGET_VIBE~2,Bahn~A_TARGET_VIBE~2,Wurf~A_TARGET_VIBE~2"
Bodenturnen,4,5,Sport & Freizeit,6,"Matte~A_TARGET_VIBE~3,Salto~A_TARGET_VIBE~3,Kür~A_TARGET_VIBE~3,Abgang~A_TARGET_VIBE~3,Haltung~A_TARGET_VIBE~3,Strecksprung~A_TARGET_VIBE~3"
Bogenschießen,4,5,Sport & Freizeit,6,"Zielscheibe~A_TARGET_VIBE~3,Köcher~A_TARGET_VIBE~3,Sehne~A_TARGET_VIBE~3,Spitze~A_TARGET_VIBE~3,Feder~A_TARGET_VIBE~3,Zug~A_TARGET_VIBE~3"
Bouldern,4,3|5,Orte & Reisen|Sport & Freizeit,6,"Magnesia~A_TARGET_VIBE~4,Griff~A_TARGET_VIBE~3,Boulderproblem~A_TARGET_VIBE~3,Wand~A_TARGET_VIBE~3,Gurt~A_TARGET_VIBE~3,Karabiner~A_TARGET_VIBE~3"
