word,difficulty,genre_ids,genre_names,hint_count,hints
Benutzerführung,3,6,Technik & Digitales,4,"Login~A_TARGET_VIBE~2,Profil~A_TARGET_VIBE~2,Alias~A_TARGET_VIBE~3,Captcha~A_TARGET_VIBE~3"
Benutzerkonto,2,6,Technik & Digitales,4,"Login~A_TARGET_VIBE~2,Profil~A_TARGET_VIBE~2,Alias~A_TARGET_VIBE~3,Captcha~A_TARGET_VIBE~3"
Benutzername,3,6,Technik & Digitales,4,"Login~A_TARGET_VIBE~2,Profil~A_TARGET_VIBE~2,Alias~A_TARGET_VIBE~3,Captcha~A_TARGET_VIBE~3"
Benutzeroberfläche,3,6,Technik & Digitales,4,"Icon~A_TARGET_VIBE~2,Button~A_TARGET_VIBE~2,Popup~A_TARGET_VIBE~3,Tooltip~A_TARGET_VIBE~3"
Benutzerrecht,4,6,Technik & Digitales,4,"Login~A_TARGET_VIBE~3,Profil~A_TARGET_VIBE~3,Alias~A_TARGET_VIBE~3,Captcha~A_TARGET_VIBE~3"
Berechtigung,3,6,Technik & Digitales,4,"Privileg~A_TARGET_VIBE~3,Rolle~A_TARGET_VIBE~2,Freigabe~A_TARGET_VIBE~2,Audit~A_TARGET_VIBE~3"
Berechtigungscode,4,6,Technik & Digitales,4,"Privileg~A_TARGET_VIBE~3,Rolle~A_TARGET_VIBE~3,Freigabe~A_TARGET_VIBE~3,Audit~A_TARGET_VIBE~3"
Berechtigungsprüfung,4,6,Technik & Digitales,4,"Privileg~A_TARGET_VIBE~3,Rolle~A_TARGET_VIBE~3,Freigabe~A_TARGET_VIBE~3,Audit~A_TARGET_VIBE~3"
Berechtigungsstufe,4,6,Technik & Digitales,4,"Privileg~A_TARGET_VIBE~3,Rolle~A_TARGET_VIBE~3,Freigabe~A_TARGET_VIBE~3,Audit~A_TARGET_VIBE~3"
Bestellung,1,6|9,Technik & Digitales|Gesellschaft & Beruf,4,"Rechnung~A_TARGET_VIBE~2,Rabatt~A_TARGET_VIBE~2,Kündigung~A_TARGET_VIBE~3,Vertrag~A_TARGET_VIBE~2"
Bestätigungscode,2,6,Technik & Digitales,4,"Privileg~A_TARGET_VIBE~3,Rolle~A_TARGET_VIBE~2,Freigabe~A_TARGET_VIBE~2,Audit~A_TARGET_VIBE~3"
Betriebssicherheit,4,6,Technik & Digitales,4,"Malware~A_TARGET_VIBE~3,Phishing~A_TARGET_VIBE~3,Zertifikat~A_TARGET_VIBE~3,Schlüssel~A_TARGET_VIBE~3"
Betriebssystem,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Betrug,2,6,Technik & Digitales,4,"Malware~A_TARGET_VIBE~3,Phishing~A_TARGET_VIBE~3,Zertifikat~A_TARGET_VIBE~3,Schlüssel~A_TARGET_VIBE~2"
Bewegungsmelder,2,6|10,Technik & Digitales|Haushalt & Wohnen,4,"Flur~A_TARGET_VIBE~2,Lampe~A_TARGET_VIBE~2,Infrarot~A_TARGET_VIBE~3,Alarm~A_TARGET_VIBE~3"
Bewertung,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Bezahlvorgang,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Bildbearbeitung,3,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~2,Zoom~A_TARGET_VIBE~2,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bilderkennung,3,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~2,Zoom~A_TARGET_VIBE~2,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bildfreigabe,3,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~2,Zoom~A_TARGET_VIBE~2,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bildlauf,3,6,Technik & Digitales,4,"Icon~A_TARGET_VIBE~2,Button~A_TARGET_VIBE~2,Popup~A_TARGET_VIBE~3,Tooltip~A_TARGET_VIBE~3"
Bildlaufleiste,4,6,Technik & Digitales,4,"Icon~A_TARGET_VIBE~3,Button~A_TARGET_VIBE~3,Popup~A_TARGET_VIBE~3,Tooltip~A_TARGET_VIBE~3"
Bildqualität,3,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~2,Zoom~A_TARGET_VIBE~2,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bildrate,3,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~2,Zoom~A_TARGET_VIBE~2,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bildschirm,1,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildschirmaufnahme,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildschirmformat,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildschirmfoto,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildschirmhelligkeit,3,6,Technik & Digitales,4,"Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2,Schoner~A_TARGET_VIBE~3"
Bildschirmschoner,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildschirmsperre,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Screenshot~A_TARGET_VIBE~2,Schoner~A_TARGET_VIBE~3"
Bildschirmteilung,4,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~3,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~3,Screenshot~A_TARGET_VIBE~3"
Bildschirmzeit,3,6,Technik & Digitales,4,"Helligkeit~A_TARGET_VIBE~2,Auflösung~A_TARGET_VIBE~3,Sperre~A_TARGET_VIBE~2,Screenshot~A_TARGET_VIBE~2"
Bildsensor,4,6,Technik & Digitales,4,"Pixel~A_TARGET_VIBE~3,Zoom~A_TARGET_VIBE~3,Belichtung~A_TARGET_VIBE~3,Schärfe~A_TARGET_VIBE~3"
Bildstabilisierung,4,6,Technik & Digitales,4,"Icon~A_TARGET_VIBE~3,Button~A_TARGET_VIBE~3,Popup~A_TARGET_VIBE~3,Tooltip~A_TARGET_VIBE~3"
Blog,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Browser,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Buchse,3,0|6,Alltag & Gegenstände|Technik & Digitales,4,"Steckdose~A_TARGET_VIBE~2,Netzteil~A_TARGET_VIBE~2,Kurzschluss~A_TARGET_VIBE~3,Sicherung~A_TARGET_VIBE~2"
Cache,4,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~3,Ordner~A_TARGET_VIBE~3,Dateigröße~A_TARGET_VIBE~3,SSD~A_TARGET_VIBE~3"
Chatbot,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Chatverlauf,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Chip,3,6|7,Technik & Digitales|Wissenschaft & Medizin,4,"WLAN~A_TARGET_VIBE~2,Router~A_TARGET_VIBE~2,DNS~A_TARGET_VIBE~3,Ping~A_TARGET_VIBE~3"
Cloud,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Cloudspeicher,3,6,Technik & Digitales,4,"Ordner~A_TARGET_VIBE~2,Dateigröße~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3,Backup~A_TARGET_VIBE~2"
Computer,1,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Cookie,3,6,Technik & Digitales,4,"Browser~A_TARGET_VIBE~2,Banner~A_TARGET_VIBE~2,Tracker~A_TARGET_VIBE~3,Session~A_TARGET_VIBE~3"
Cursor,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datei,2,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~2,Ordner~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3,Backup~A_TARGET_VIBE~2"
Dateiendung,4,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~3,Ordner~A_TARGET_VIBE~3,Dateigröße~A_TARGET_VIBE~3,SSD~A_TARGET_VIBE~3"
Dateiformat,3,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~2,Ordner~A_TARGET_VIBE~2,Dateigröße~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3"
Dateigröße,2,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~2,Ordner~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3,Backup~A_TARGET_VIBE~2"
Dateiname,2,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~2,Ordner~A_TARGET_VIBE~2,Dateigröße~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3"
Dateisystem,4,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~3,Ordner~A_TARGET_VIBE~3,Dateigröße~A_TARGET_VIBE~3,SSD~A_TARGET_VIBE~3"
Datenaustausch,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenbank,3,6,Technik & Digitales,4,"SQL~A_TARGET_VIBE~3,Index~A_TARGET_VIBE~3,Tabelle~A_TARGET_VIBE~2,Abfrage~A_TARGET_VIBE~2"
Datenbrille,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenfreigabe,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenleitung,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenmodell,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenpaket,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenrate,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenroaming,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datensatz,3,6,Technik & Digitales,4,"SQL~A_TARGET_VIBE~3,Index~A_TARGET_VIBE~3,Tabelle~A_TARGET_VIBE~2,Abfrage~A_TARGET_VIBE~2"
Datenschutz,3,6,Technik & Digitales,4,"Malware~A_TARGET_VIBE~3,Phishing~A_TARGET_VIBE~3,Zertifikat~A_TARGET_VIBE~3,Schlüssel~A_TARGET_VIBE~2"
Datensicherung,3,6,Technik & Digitales,4,"Cloud~A_TARGET_VIBE~2,Ordner~A_TARGET_VIBE~2,Dateigröße~A_TARGET_VIBE~2,SSD~A_TARGET_VIBE~3"
Datensparmodus,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenspiegelung,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenstrom,3,0|6,Alltag & Gegenstände|Technik & Digitales,4,"Steckdose~A_TARGET_VIBE~2,Netzteil~A_TARGET_VIBE~2,Kurzschluss~A_TARGET_VIBE~3,Sicherung~A_TARGET_VIBE~2"
Datentransfer,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenträger,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenverkehr,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
Datenverlust,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Datenvolumen,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Deaktivierung,3,6,Technik & Digitales,4,"Version~A_TARGET_VIBE~2,Patch~A_TARGET_VIBE~3,Changelog~A_TARGET_VIBE~3,Neustart~A_TARGET_VIBE~2"
Diagnose,2,6|7,Technik & Digitales|Wissenschaft & Medizin,4,"Checkliste~A_TARGET_VIBE~2,Protokoll~A_TARGET_VIBE~2,Befund~A_TARGET_VIBE~3,Symptom~A_TARGET_VIBE~3"
Diagramm,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Display,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Dockingstation,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Dokument,1,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Domain,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Doppelklick,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Download,2,6,Technik & Digitales,4,"Server~A_TARGET_VIBE~2,Fortschritt~A_TARGET_VIBE~2,Dateigröße~A_TARGET_VIBE~2,Wartezeit~A_TARGET_VIBE~2"
Drohne,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Drucker,2,0|6,Alltag & Gegenstände|Technik & Digitales,4,"Steckdose~A_TARGET_VIBE~2,Netzteil~A_TARGET_VIBE~2,Kurzschluss~A_TARGET_VIBE~3,Sicherung~A_TARGET_VIBE~2"
Eingabefeld,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Einstellung,2,6,Technik & Digitales,4,"Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2,Kompatibilität~A_TARGET_VIBE~3"
Einwilligung,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Email,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Empfang,2,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Empfangsstärke,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Endgerät,3,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~2,Option~A_TARGET_VIBE~2,Menü~A_TARGET_VIBE~2,Symbol~A_TARGET_VIBE~2"
Energiesparmodus,4,6,Technik & Digitales,4,"Einstellung~A_TARGET_VIBE~3,Option~A_TARGET_VIBE~3,Menü~A_TARGET_VIBE~3,Symbol~A_TARGET_VIBE~3"
