word,difficulty,genre_ids,genre_names,hint_count,hints
Krater,2,2,Natur & Tiere,6,"Meteor~A_TARGET_VIBE~3,Gestein~A_TARGET_VIBE~3,Vulkan~A_TARGET_VIBE~3,Asche~A_TARGET_VIBE~3,Randwall~A_TARGET_VIBE~4,Schlacke~A_TARGET_VIBE~4"
Kreditkarte,2,0|9,Alltag & Gegenstände|Gesellschaft & Beruf,6,"Kasse~A_TARGET_VIBE~2,Beleg~A_TARGET_VIBE~2,Terminal~A_TARGET_VIBE~2,Chip~A_TARGET_VIBE~3,PIN~A_TARGET_VIBE~3,Kontaktlos~A_TARGET_VIBE~3"
Kreisel,2,3,Orte & Reisen,6,"Vorfahrt~A_TARGET_VIBE~3,Insel~A_TARGET_VIBE~3,Ausfahrt~A_TARGET_VIBE~2,Abbiegen~A_TARGET_VIBE~2,Blinker~A_TARGET_VIBE~2,Spur~A_TARGET_VIBE~2"
Kreisverkehr,3,3,Orte & Reisen,6,"Vorfahrt~A_TARGET_VIBE~3,Insel~A_TARGET_VIBE~3,Ausfahrt~A_TARGET_VIBE~2,Abbiegen~A_TARGET_VIBE~2,Spur~A_TARGET_VIBE~2,Schild~A_TARGET_VIBE~2"
Kreuzfahrt,2,3|5,Orte & Reisen|Sport & Freizeit,6,"Deck~A_TARGET_VIBE~2,Kabine~A_TARGET_VIBE~3,Buffet~A_TARGET_VIBE~3,Hafen~A_TARGET_VIBE~2,Seetag~A_TARGET_VIBE~3,Landausflug~A_TARGET_VIBE~3"
Kreuzung,2,3,Orte & Reisen,6,"Schild~A_TARGET_VIBE~2,Spur~A_TARGET_VIBE~2,Vorfahrt~A_TARGET_VIBE~3,Abbiegen~A_TARGET_VIBE~2,Blinker~A_TARGET_VIBE~2,Randstreifen~A_TARGET_VIBE~3"
Kulturbeutel,3,3|10,Orte & Reisen|Haushalt & Wohnen,6,"Zahnbürste~A_TARGET_VIBE~2,Shampoo~A_TARGET_VIBE~2,Kosmetik~A_TARGET_VIBE~3,Reißverschluss~A_TARGET_VIBE~2,Waschbecken~A_TARGET_VIBE~3,Handgepäck~A_TARGET_VIBE~3"
Kurort,1,3,Orte & Reisen,5,"Therme~A_TARGET_VIBE~2,Kurpark~A_TARGET_VIBE~2,Promenade~A_TARGET_VIBE~2,Sanatorium~A_TARGET_VIBE~3,Heilbad~A_TARGET_VIBE~3"
Kutsche,3,3|5,Orte & Reisen|Sport & Freizeit,6,"Pferd~A_TARGET_VIBE~3,Holzrad~A_TARGET_VIBE~3,Leine~A_TARGET_VIBE~3,Laterne~A_TARGET_VIBE~2,Posthorn~A_TARGET_VIBE~4,Fuhrmann~A_TARGET_VIBE~4"
Küste,2,2|3,Natur & Tiere|Orte & Reisen,6,"Möwe~A_TARGET_VIBE~2,Salzluft~A_TARGET_VIBE~2,Brandung~A_TARGET_VIBE~2,Leuchtturm~A_TARGET_VIBE~3,Strandkorb~A_TARGET_VIBE~2,Wind~A_TARGET_VIBE~2"
Küstenlinie,3,2|3,Natur & Tiere|Orte & Reisen,7,"Brandung~A_TARGET_VIBE~2,Horizont~A_TARGET_VIBE~2,Leuchtturm~A_TARGET_VIBE~3,Salzluft~A_TARGET_VIBE~2,Karte~A_TARGET_VIBE~2,Möwe~A_TARGET_VIBE~2,Linie~B_PART_VIBE~3"
Ladegerät,2,0|6|10,Alltag & Gegenstände|Technik & Digitales|Haushalt & Wohnen,6,"Kabel~A_TARGET_VIBE~2,Stecker~A_TARGET_VIBE~2,Akku~A_TARGET_VIBE~2,USB~A_TARGET_VIBE~3,Netzteil~A_TARGET_VIBE~3,Steckdose~A_TARGET_VIBE~2"
Lagune,4,2,Natur & Tiere,7,"Koralle~A_TARGET_VIBE~3,Gezeiten~A_TARGET_VIBE~4,Schnorchel~A_TARGET_VIBE~3,Sandbank~A_TARGET_VIBE~3,Brandung~A_TARGET_VIBE~3,Riff~A_TARGET_VIBE~4,Türkis~A_TARGET_VIBE~4"
Land,1,3,Orte & Reisen,5,"Karte~A_TARGET_VIBE~2,Grenze~A_TARGET_VIBE~2,Region~A_TARGET_VIBE~2,Stempel~A_TARGET_VIBE~2,Heimat~A_TARGET_VIBE~2"
Landbrücke,4,2|3,Natur & Tiere|Orte & Reisen,7,"Meerenge~A_TARGET_VIBE~4,Karte~A_TARGET_VIBE~3,Verbindung~A_TARGET_VIBE~3,Küste~A_TARGET_VIBE~3,Route~A_TARGET_VIBE~3,Passage~A_TARGET_VIBE~3,Land~B_PART_VIBE~4"
Landebahn,3,3,Orte & Reisen,6,"Startbahn~A_TARGET_VIBE~3,Terminal~A_TARGET_VIBE~3,Handgepäck~A_TARGET_VIBE~3,Gate~A_TARGET_VIBE~2,Check-in~A_TARGET_VIBE~2,Turbine~A_TARGET_VIBE~3"
Landkarte,3,3|6,Orte & Reisen|Technik & Digitales,7,"Karte~A_TARGET_VIBE~2,Raster~A_TARGET_VIBE~3,Koordinaten~A_TARGET_VIBE~3,Maßstab~A_TARGET_VIBE~3,Legende~A_TARGET_VIBE~3,Route~A_TARGET_VIBE~2,Land~B_PART_VIBE~3"
Landkreis,3,3,Orte & Reisen,7,"Rathaus~A_TARGET_VIBE~2,Postleitzahl~A_TARGET_VIBE~3,Grenzlinie~A_TARGET_VIBE~3,Verwaltung~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~2,Region~A_TARGET_VIBE~2,Kreis~B_PART_VIBE~3"
Landschaft,2,2,Natur & Tiere,6,"Panorama~A_TARGET_VIBE~2,Weite~A_TARGET_VIBE~2,Wind~A_TARGET_VIBE~2,Fels~A_TARGET_VIBE~2,Pfad~A_TARGET_VIBE~2,Schatten~A_TARGET_VIBE~2"
Landschaftsschutz,4,2,Natur & Tiere,7,"Schutzgebiet~A_TARGET_VIBE~4,Sperrung~A_TARGET_VIBE~4,Infotafel~A_TARGET_VIBE~3,Ranger~A_TARGET_VIBE~4,Wanderweg~A_TARGET_VIBE~3,Fernglas~A_TARGET_VIBE~3,Betreten~A_TARGET_VIBE~3"
Länderecke,4,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Grenze~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~3,Dreiländereck~A_TARGET_VIBE~4,Stempel~A_TARGET_VIBE~3,Pass~A_TARGET_VIBE~3,Wegweiser~A_TARGET_VIBE~3,Ecke~B_PART_VIBE~4"
Landeplatz,2,3,Orte & Reisen,6,"Rotor~A_TARGET_VIBE~3,Landeanflug~A_TARGET_VIBE~3,Markierung~A_TARGET_VIBE~2,Funkgerät~A_TARGET_VIBE~3,Sicherheitsbereich~A_TARGET_VIBE~3,Absperrung~A_TARGET_VIBE~2"
Landeanflug,4,3,Orte & Reisen,7,"Turbine~A_TARGET_VIBE~3,Anschnallzeichen~A_TARGET_VIBE~3,Wolken~A_TARGET_VIBE~3,Landebahn~A_TARGET_VIBE~3,Höhe~A_TARGET_VIBE~3,Triebwerk~A_TARGET_VIBE~3,Windböe~A_TARGET_VIBE~3"
Landezeit,4,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Anschnallzeichen~A_TARGET_VIBE~3,Wolken~A_TARGET_VIBE~3,Uhr~A_TARGET_VIBE~3,Ortszeit~A_TARGET_VIBE~3,Ankunft~A_TARGET_VIBE~3,Gate~A_TARGET_VIBE~3,Zeit~B_PART_VIBE~4"
Länderkunde,4,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Atlas~A_TARGET_VIBE~3,Region~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~3,Hauptstadt~A_TARGET_VIBE~3,Klima~A_TARGET_VIBE~3,Grenze~A_TARGET_VIBE~3,Land~B_PART_VIBE~4"
Ländergrenze,3,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Pass~A_TARGET_VIBE~2,Kontrolle~A_TARGET_VIBE~3,Stempel~A_TARGET_VIBE~3,Schranke~A_TARGET_VIBE~3,Zoll~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~2,Grenze~B_PART_VIBE~3"
Länderwechsel,4,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Stempel~A_TARGET_VIBE~3,Wechselkurs~A_TARGET_VIBE~3,Steckdose~A_TARGET_VIBE~3,Sprachwechsel~A_TARGET_VIBE~3,Grenze~A_TARGET_VIBE~3,Pass~A_TARGET_VIBE~3,Land~B_PART_VIBE~4"
Länderpass,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Stempel~A_TARGET_VIBE~3,Visum~A_TARGET_VIBE~3,Grenze~A_TARGET_VIBE~3,Kontrolle~A_TARGET_VIBE~3,Schalter~A_TARGET_VIBE~3,Ausweis~A_TARGET_VIBE~3,Pass~B_PART_VIBE~4"
Länderkennzeichen,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Aufkleber~A_TARGET_VIBE~3,Nummernschild~A_TARGET_VIBE~3,Grenze~A_TARGET_VIBE~3,Kfz~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~3,Abkürzung~A_TARGET_VIBE~3,Zeichen~B_PART_VIBE~4"
Landesgrenze,3,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Pass~A_TARGET_VIBE~2,Kontrolle~A_TARGET_VIBE~3,Stempel~A_TARGET_VIBE~3,Schranke~A_TARGET_VIBE~3,Zoll~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~2,Grenze~B_PART_VIBE~3"
Landesinneres,4,2|3,Natur & Tiere|Orte & Reisen,7,"Abseits~A_TARGET_VIBE~3,Landstraße~A_TARGET_VIBE~3,Weite~A_TARGET_VIBE~3,Dorf~A_TARGET_VIBE~3,Umweg~A_TARGET_VIBE~4,Karte~A_TARGET_VIBE~3,Land~B_PART_VIBE~4"
Landesregierung,4,9,Gesellschaft & Beruf,7,"Rathaus~A_TARGET_VIBE~3,Amt~A_TARGET_VIBE~3,Minister~A_TARGET_VIBE~4,Akten~A_TARGET_VIBE~3,Beschluss~A_TARGET_VIBE~3,Sitzung~A_TARGET_VIBE~3,Verwaltung~A_TARGET_VIBE~3"
Landstraße,2,3,Orte & Reisen,6,"Randstreifen~A_TARGET_VIBE~3,Überholen~A_TARGET_VIBE~3,Leitplanke~A_TARGET_VIBE~3,Wegweiser~A_TARGET_VIBE~2,Tempo~A_TARGET_VIBE~2,Umleitung~A_TARGET_VIBE~3"
Landung,2,3,Orte & Reisen,6,"Anschnallzeichen~A_TARGET_VIBE~2,Wolken~A_TARGET_VIBE~2,Terminal~A_TARGET_VIBE~3,Landebahn~A_TARGET_VIBE~3,Gate~A_TARGET_VIBE~2,Turbine~A_TARGET_VIBE~3"
Landungsbrücke,4,2|3,Natur & Tiere|Orte & Reisen,7,"Steg~A_TARGET_VIBE~3,Fähre~A_TARGET_VIBE~3,Poller~A_TARGET_VIBE~4,Tauwerk~A_TARGET_VIBE~3,Mole~A_TARGET_VIBE~4,Brandung~A_TARGET_VIBE~3,Brücke~B_PART_VIBE~4"
Landsitz,4,3|10,Orte & Reisen|Haushalt & Wohnen,7,"Allee~A_TARGET_VIBE~3,Park~A_TARGET_VIBE~3,Schloss~A_TARGET_VIBE~3,Garten~A_TARGET_VIBE~3,Fassade~A_TARGET_VIBE~3,Tor~A_TARGET_VIBE~3,Sitz~B_PART_VIBE~4"
Landausflug,3,3|5,Orte & Reisen|Sport & Freizeit,7,"Führung~A_TARGET_VIBE~2,Bus~A_TARGET_VIBE~2,Prospekt~A_TARGET_VIBE~2,Fotostopp~A_TARGET_VIBE~3,Route~A_TARGET_VIBE~2,Ausblick~A_TARGET_VIBE~2,Ausflug~B_PART_VIBE~3"
Landschaftspark,3,2|3,Natur & Tiere|Orte & Reisen,7,"Wanderweg~A_TARGET_VIBE~2,Panorama~A_TARGET_VIBE~2,Infotafel~A_TARGET_VIBE~3,Schutzhütte~A_TARGET_VIBE~3,Fernglas~A_TARGET_VIBE~3,Weite~A_TARGET_VIBE~2,Park~B_PART_VIBE~3"
Landschaftspflege,4,2|9,Natur & Tiere|Gesellschaft & Beruf,7,"Ranger~A_TARGET_VIBE~4,Schutzgebiet~A_TARGET_VIBE~4,Infotafel~A_TARGET_VIBE~3,Sperrung~A_TARGET_VIBE~4,Wanderweg~A_TARGET_VIBE~3,Fernglas~A_TARGET_VIBE~3,Pflege~B_PART_VIBE~4"
Landschaftsbild,3,2|4,Natur & Tiere|Kultur & Kunst,7,"Panorama~A_TARGET_VIBE~2,Weite~A_TARGET_VIBE~2,Fels~A_TARGET_VIBE~2,Wind~A_TARGET_VIBE~2,Skizze~A_TARGET_VIBE~3,Ausblick~A_TARGET_VIBE~2,Bild~B_PART_VIBE~3"
Landungszeit,4,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Anschnallzeichen~A_TARGET_VIBE~3,Uhr~A_TARGET_VIBE~3,Ortszeit~A_TARGET_VIBE~3,Gate~A_TARGET_VIBE~3,Ankunft~A_TARGET_VIBE~3,Wolken~A_TARGET_VIBE~3,Zeit~B_PART_VIBE~4"
Landeswährung,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Wechselkurs~A_TARGET_VIBE~3,Münzen~A_TARGET_VIBE~3,Schalter~A_TARGET_VIBE~3,Geldbörse~A_TARGET_VIBE~3,Beleg~A_TARGET_VIBE~3,Trinkgeld~A_TARGET_VIBE~3,Währung~B_PART_VIBE~4"
Landesname,3,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Karte~A_TARGET_VIBE~2,Abkürzung~A_TARGET_VIBE~3,Pass~A_TARGET_VIBE~2,Grenze~A_TARGET_VIBE~2,Hauptstadt~A_TARGET_VIBE~3,Region~A_TARGET_VIBE~2,Name~B_PART_VIBE~3"
Landesflagge,3,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Farbe~A_TARGET_VIBE~2,Wappen~A_TARGET_VIBE~3,Mast~A_TARGET_VIBE~3,Stadion~A_TARGET_VIBE~3,Feier~A_TARGET_VIBE~2,Nationalhymne~A_TARGET_VIBE~3,Flagge~B_PART_VIBE~3"
Landegebühr,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Rechnung~A_TARGET_VIBE~3,Schalter~A_TARGET_VIBE~3,Beleg~A_TARGET_VIBE~3,Kasse~A_TARGET_VIBE~3,Terminal~A_TARGET_VIBE~3,Stempel~A_TARGET_VIBE~3,Gebühr~B_PART_VIBE~4"
Ländervorwahl,3,9,Gesellschaft & Beruf,7,"Rufnummer~A_TARGET_VIBE~2,Abkürzung~A_TARGET_VIBE~3,Telefon~A_TARGET_VIBE~2,Pluszeichen~A_TARGET_VIBE~3,Roaming~A_TARGET_VIBE~3,Kontakt~A_TARGET_VIBE~2,Wahl~A_TARGET_VIBE~3"
Länderliste,3,3|12,Orte & Reisen|Gefühle & Abstraktes,7,"Katalog~A_TARGET_VIBE~2,Auswahl~A_TARGET_VIBE~2,Karte~A_TARGET_VIBE~2,Region~A_TARGET_VIBE~2,Hauptstadt~A_TARGET_VIBE~3,Alphabet~A_TARGET_VIBE~3,Liste~B_PART_VIBE~3"
Ländereinteilung,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Verwaltung~A_TARGET_VIBE~3,Grenzlinie~A_TARGET_VIBE~3,Karte~A_TARGET_VIBE~3,Bezirk~A_TARGET_VIBE~3,Amt~A_TARGET_VIBE~3,Region~A_TARGET_VIBE~3,Teilung~B_PART_VIBE~4"
Marina,3,2|3,Natur & Tiere|Orte & Reisen,6,"Anker~A_TARGET_VIBE~3,Poller~A_TARGET_VIBE~4,Tauwerk~A_TARGET_VIBE~3,Steg~A_TARGET_VIBE~3,Segel~A_TARGET_VIBE~3,Salzluft~A_TARGET_VIBE~2"
Markt,2,3,Orte & Reisen,6,"Stände~A_TARGET_VIBE~2,Feilschen~A_TARGET_VIBE~2,Tüte~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2,Gewürze~A_TARGET_VIBE~3,Kassenbon~A_TARGET_VIBE~2"
Markthalle,3,3,Orte & Reisen,7,"Stände~A_TARGET_VIBE~2,Theke~A_TARGET_VIBE~3,Kasse~A_TARGET_VIBE~2,Kassenbon~A_TARGET_VIBE~2,Geruch~A_TARGET_VIBE~3,Gewürze~A_TARGET_VIBE~3,Halle~B_PART_VIBE~3"
Marktplatz,3,3,Orte & Reisen,7,"Brunnen~A_TARGET_VIBE~3,Kirchturm~A_TARGET_VIBE~3,Stände~A_TARGET_VIBE~2,Pflaster~A_TARGET_VIBE~3,Café~A_TARGET_VIBE~3,Menschenmenge~A_TARGET_VIBE~3,Platz~B_PART_VIBE~3"
Maut,3,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Mautstation~A_TARGET_VIBE~3,Schranke~A_TARGET_VIBE~3,Beleg~A_TARGET_VIBE~2,Gebühr~A_TARGET_VIBE~3,Spur~A_TARGET_VIBE~2,Schild~A_TARGET_VIBE~2,Kasse~A_TARGET_VIBE~2"
Mautschein,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Beleg~A_TARGET_VIBE~3,Gebühr~A_TARGET_VIBE~3,Schranke~A_TARGET_VIBE~3,Terminal~A_TARGET_VIBE~3,Kontrolle~A_TARGET_VIBE~3,Schild~A_TARGET_VIBE~3,Schein~B_PART_VIBE~4"
Mautstation,4,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Schranke~A_TARGET_VIBE~3,Spur~A_TARGET_VIBE~3,Terminal~A_TARGET_VIBE~3,Kasse~A_TARGET_VIBE~3,Beleg~A_TARGET_VIBE~3,Gebühr~A_TARGET_VIBE~3,Station~B_PART_VIBE~4"
Meer,1,2,Natur & Tiere,5,"Salzluft~A_TARGET_VIBE~2,Horizont~A_TARGET_VIBE~2,Wellen~A_TARGET_VIBE~2,Möwe~A_TARGET_VIBE~2,Brandung~A_TARGET_VIBE~2"
Meerenge,4,2|3,Natur & Tiere|Orte & Reisen,7,"Karte~A_TARGET_VIBE~3,Passage~A_TARGET_VIBE~3,Strömung~A_TARGET_VIBE~4,Fracht~A_TARGET_VIBE~3,Küste~A_TARGET_VIBE~3,Verbindung~A_TARGET_VIBE~3,Engpass~A_TARGET_VIBE~4"
Metropole,3,3,Orte & Reisen,6,"U-Bahn~A_TARGET_VIBE~2,Zentrum~A_TARGET_VIBE~3,Hochhaus~A_TARGET_VIBE~3,Verkehr~A_TARGET_VIBE~3,Stadtplan~A_TARGET_VIBE~2,Menschenmenge~A_TARGET_VIBE~3"
Mietwagen,3,3|9,Orte & Reisen|Gesellschaft & Beruf,7,"Schalter~A_TARGET_VIBE~3,Reservierung~A_TARGET_VIBE~3,Versicherung~A_TARGET_VIBE~3,Schlüssel~A_TARGET_VIBE~2,Kaution~A_TARGET_VIBE~4,Navi~A_TARGET_VIBE~3,Wagen~B_PART_VIBE~3"
Mitfahrgelegenheit,3,3|5,Orte & Reisen|Sport & Freizeit,7,"Abholpunkt~A_TARGET_VIBE~3,Sitzplatz~A_TARGET_VIBE~2,Anzeige~A_TARGET_VIBE~3,Kostenbeteiligung~A_TARGET_VIBE~3,Chat~A_TARGET_VIBE~3,Autobahn~A_TARGET_VIBE~3,Fahrt~B_PART_VIBE~3"
Mole,4,2|3,Natur & Tiere|Orte & Reisen,7,"Poller~A_TARGET_VIBE~4,Tauwerk~A_TARGET_VIBE~3,Brandung~A_TARGET_VIBE~3,Steg~A_TARGET_VIBE~3,Anker~A_TARGET_VIBE~3,Salzluft~A_TARGET_VIBE~3,Mole~A_TARGET_VIBE~4"
Moor,2,2,Natur & Tiere,6,"Moos~A_TARGET_VIBE~3,Nebel~A_TARGET_VIBE~3,Feuchtigkeit~A_TARGET_VIBE~3,Steg~A_TARGET_VIBE~2,Geruch~A_TARGET_VIBE~3,Sumpf~A_TARGET_VIBE~3"
Moräne,4,2,Natur & Tiere,7,"Gestein~A_TARGET_VIBE~3,Geröll~A_TARGET_VIBE~3,Gletscher~A_TARGET_VIBE~4,Fels~A_TARGET_VIBE~3,Spalten~A_TARGET_VIBE~4,Schutt~A_TARGET_VIBE~4,Hang~A_TARGET_VIBE~3"
Moschee,4,3|4,Orte & Reisen|Kultur & Kunst,7,"Muezzin~A_TARGET_VIBE~4,Koran~A_TARGET_VIBE~4,Gebetsteppich~A_TARGET_VIBE~4,Minarett~A_TARGET_VIBE~4,Kuppel~A_TARGET_VIBE~3,Imam~A_TARGET_VIBE~4,Andacht~A_TARGET_VIBE~2"
Motel,3,3|10,Orte & Reisen|Haushalt & Wohnen,6,"Rezeption~A_TARGET_VIBE~2,Check-out~A_TARGET_VIBE~3,Schlüsselkarte~A_TARGET_VIBE~2,Bettwäsche~A_TARGET_VIBE~3,Lobby~A_TARGET_VIBE~2,Handtuch~A_TARGET_VIBE~2"
Motorrad,1,3|5,Orte & Reisen|Sport & Freizeit,5,"Helm~A_TARGET_VIBE~2,Kette~A_TARGET_VIBE~2,Kurve~A_TARGET_VIBE~2,Tank~A_TARGET_VIBE~2,Auspuff~A_TARGET_VIBE~3"
Museum,2,3|4,Orte & Reisen|Kultur & Kunst,6,"Ausstellung~A_TARGET_VIBE~2,Vitrine~A_TARGET_VIBE~3,Ticket~A_TARGET_VIBE~2,Audioguide~A_TARGET_VIBE~3,Gemälde~A_TARGET_VIBE~3,Skulptur~A_TARGET_VIBE~3"
Nachtzug,3,3,Orte & Reisen,6,"Liegewagen~A_TARGET_VIBE~3,Schlafwagen~A_TARGET_VIBE~3,Abteil~A_TARGET_VIBE~3,Weckruf~A_TARGET_VIBE~3,Dämmerung~A_TARGET_VIBE~3,Bahnsteig~A_TARGET_VIBE~2"
Nationalpark,2,2|3,Natur & Tiere|Orte & Reisen,6,"Ranger~A_TARGET_VIBE~3,Wanderweg~A_TARGET_VIBE~2,Schutzgebiet~A_TARGET_VIBE~3,Panorama~A_TARGET_VIBE~2,Infotafel~A_TARGET_VIBE~3,Fernglas~A_TARGET_VIBE~3"
Naturpark,2,2|3,Natur & Tiere|Orte & Reisen,6,"Wanderweg~A_TARGET_VIBE~2,Infotafel~A_TARGET_VIBE~3,Panorama~A_TARGET_VIBE~2,Schutzhütte~A_TARGET_VIBE~3,Fernglas~A_TARGET_VIBE~3,Pfad~A_TARGET_VIBE~2"
